id,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status,corrupted_loan_intent,person_home_ownership_person_age,interest_rate_tier
58186,24,42000,RENT,9.0,DEBTCONSOLIDATION,B,4200,12.42,0.1,N,2,0,corrupted_DEBTCONSOLIDATION,RENT_24,Medium Rate
58187,21,27000,RENT,5.0,EDUCATION,C,9000,13.85,0.33,N,4,0,corrupted_EDUCATION,RENT_21,Medium Rate
58188,29,125000,RENT,9.0,DEBTCONSOLIDATION,B,4000,11.49,0.03,N,7,0,corrupted_DEBTCONSOLIDATION,RENT_29,Medium Rate
58189,39,65000,RENT,6.0,PERSONAL,B,7000,10.74,0.11,N,15,0,corrupted_PERSONAL,RENT_39,Medium Rate
58190,23,15000,RENT,0.0,HOMEIMPROVEMENT,C,560000,12.73,0.36,N,3,1,corrupted_HOMEIMPROVEMENT,RENT_23,Medium Rate
58191,22,60000,RENT,0.0,MEDICAL,C,1200000,13.61,0.2,N,2,0,corrupted_MEDICAL,RENT_22,Medium Rate
58192,34,50000,RENT,4.4568046002861434,PERSONAL,B,1200000,9.91,0.24,N,9,0,corrupted_PERSONAL,RENT_34,Low Rate
58193,23,60000,RENT,3.0,PERSONAL,B,12000,10.75,0.2,N,2,0,corrupted_PERSONAL,RENT_23,Medium Rate
58194,25,105000,RENT,0.0,HOMEIMPROVEMENT,B,15000,12.21,0.14,N,4,0,corrupted_HOMEIMPROVEMENT,RENT_25,Medium Rate
58195,31,150000,RENT,0.0,MEDICAL,A,15000,7.88,0.1,N,5,0,corrupted_MEDICAL,RENT_31,Low Rate
58196,24,55000,RENT,4.69820241709004,HOMEIMPROVEMENT,C,5000,14.72,0.09,N,3,0,corrupted_HOMEIMPROVEMENT,RENT_24,Medium Rate
58197,36,95000,RENT,2.0,DEBTCONSOLIDATION,A,500000,7.14,0.05,N,15,0,corrupted_DEBTCONSOLIDATION,RENT_36,Low Rate
58198,22,153000,RENT,5.0,MEDICAL,B,16800,11.99,0.11,N,4,0,corrupted_MEDICAL,RENT_22,Medium Rate
58199,24,30000,RENT,1.0,MEDICAL,A,4000,6.54,0.13,N,2,0,corrupted_MEDICAL,RENT_24,Low Rate
58200,22,12000,RENT,0.0,EDUCATION,B,1775,12.72,0.14,N,4,0,corrupted_EDUCATION,RENT_22,Medium Rate
58201,43,120000,RENT,9.762249754991199,EDUCATION,A,10000,7.51,0.08,N,14,0,corrupted_EDUCATION,RENT_43,Low Rate
58202,25,85155,RENT,-11.668160577473326,HOMEIMPROVEMENT,D,1500000,14.59,0.16,N,4,0,corrupted_HOMEIMPROVEMENT,RENT_25,Medium Rate
58203,28,51000,RENT,1.0,VENTURE,D,13000,16.89,0.25,N,10,1,corrupted_VENTURE,RENT_28,Medium Rate
58204,22,91000,RENT,5.0,EDUCATION,B,8000,10.36,0.09,N,3,0,corrupted_EDUCATION,RENT_22,Medium Rate
58205,33,35000,RENT,0.0,MEDICAL,B,3000,12.42,0.09,N,9,0,corrupted_MEDICAL,RENT_33,Medium Rate
58206,24,60000,RENT,8.0,VENTURE,B,6000,11.49,0.1,N,2,0,corrupted_VENTURE,RENT_24,Medium Rate
58207,36,51600,RENT,0.0,MEDICAL,B,16000,10.37,0.31,N,14,1,corrupted_MEDICAL,RENT_36,Medium Rate
58208,25,80000,RENT,5.0,DEBTCONSOLIDATION,A,12000,7.66,0.15,N,4,0,corrupted_DEBTCONSOLIDATION,RENT_25,Low Rate
58209,32,48000,RENT,6.0,MEDICAL,B,5000,10.75,0.1,N,5,0,corrupted_MEDICAL,RENT_32,Medium Rate
58210,38,30000,RENT,6.0,PERSONAL,B,4000,11.49,0.13,N,13,0,corrupted_PERSONAL,RENT_38,Medium Rate
58211,21,30000,RENT,-4.465679370291645,PERSONAL,B,7200,11.71,0.23,N,4,0,corrupted_PERSONAL,RENT_21,Medium Rate
58212,28,35000,RENT,10.0,VENTURE,B,300000,11.83,0.09,N,6,0,corrupted_VENTURE,RENT_28,Medium Rate
58213,32,24000,RENT,0.0,PERSONAL,C,4000,12.99,0.17,N,9,0,corrupted_PERSONAL,RENT_32,Medium Rate
58214,21,78000,RENT,5.0,EDUCATION,A,10000,6.62,0.13,N,4,0,corrupted_EDUCATION,RENT_21,Low Rate
58215,24,65000,RENT,3.0,PERSONAL,B,8000,11.71,0.12,N,2,0,corrupted_PERSONAL,RENT_24,Medium Rate
58216,24,49000,RENT,3.0,MEDICAL,A,3000,7.66,0.06,N,2,0,corrupted_MEDICAL,RENT_24,Low Rate
58217,32,50000,RENT,5.0,PERSONAL,A,11000,8.49,0.22,N,9,0,corrupted_PERSONAL,RENT_32,Low Rate
58218,25,36000,RENT,1.0,EDUCATION,missing,14000,9.63,0.39,N,2,0,corrupted_EDUCATION,RENT_25,Low Rate
58219,22,70000,RENT,7.927975792163814,VENTURE,C,10000,13.57,0.14,N,4,0,corrupted_VENTURE,RENT_22,Medium Rate
58220,27,75000,RENT,3.0,HOMEIMPROVEMENT,C,12000,13.49,0.16,N,10,0,corrupted_HOMEIMPROVEMENT,RENT_27,Medium Rate
58221,23,30000,RENT,5.0,DEBTCONSOLIDATION,A,14125,8.49,0.47,N,4,1,corrupted_DEBTCONSOLIDATION,RENT_23,Low Rate
58222,23,44000,RENT,3.9651675659990966,PERSONAL,B,6000,11.14,0.14,N,2,1,corrupted_PERSONAL,RENT_23,Medium Rate
58223,31,16800,RENT,0.0,PERSONAL,B,6600,11.49,0.39,N,6,0,corrupted_PERSONAL,RENT_31,Medium Rate
58224,30,63000,RENT,1.0,VENTURE,C,3000,13.99,0.05,N,10,0,corrupted_VENTURE,RENT_30,Medium Rate
58225,24,60000,RENT,0.07483676961146535,PERSONAL,A,20000,7.51,0.33,N,2,1,corrupted_PERSONAL,RENT_24,Low Rate
58226,22,54600,RENT,-0.574407446449742,VENTURE,B,12000,8.88,0.23,N,3,0,corrupted_VENTURE,RENT_22,Low Rate
58227,24,85000,RENT,8.0,PERSONAL,A,8500,7.51,0.1,N,3,0,corrupted_PERSONAL,RENT_24,Low Rate
58228,27,36000,RENT,0.0,MEDICAL,A,8400,7.49,0.23,N,7,0,corrupted_MEDICAL,RENT_27,Low Rate
58229,32,95000,RENT,7.495746175580003,PERSONAL,A,8000,6.17,0.08,N,9,0,corrupted_PERSONAL,RENT_32,Low Rate
58230,33,140000,RENT,6.0,HOMEIMPROVEMENT,B,12000,10.08,0.09,N,8,0,corrupted_HOMEIMPROVEMENT,RENT_33,Medium Rate
58231,24,40000,RENT,2.0,PERSONAL,A,8000,7.88,0.2,N,3,0,corrupted_PERSONAL,RENT_24,Low Rate
58232,22,91800,RENT,2.0,DEBTCONSOLIDATION,D,840000,14.84,0.09,N,3,1,corrupted_DEBTCONSOLIDATION,RENT_22,Medium Rate
58233,27,70000,RENT,11.0,VENTURE,A,4000,7.9,0.06,N,9,0,corrupted_VENTURE,RENT_27,Low Rate
58234,43,60000,RENT,0.0,MEDICAL,C,1300000,13.22,0.22,N,13,0,corrupted_MEDICAL,RENT_43,Medium Rate
58235,27,28000,RENT,4.0,VENTURE,B,800000,11.49,0.29,N,8,0,corrupted_VENTURE,RENT_27,Medium Rate
58236,24,50000,RENT,1.0,HOMEIMPROVEMENT,D,7000,15.99,0.14,N,3,0,corrupted_HOMEIMPROVEMENT,RENT_24,Medium Rate
58237,25,55000,RENT,5.0,DEBTCONSOLIDATION,A,8000,8.49,0.15,N,2,0,corrupted_DEBTCONSOLIDATION,RENT_25,Low Rate
58238,28,50000,RENT,2.0,DEBTCONSOLIDATION,C,12000,13.98,0.24,N,8,0,corrupted_DEBTCONSOLIDATION,RENT_28,Medium Rate
58239,23,90000,RENT,1.828359785696641,EDUCATION,A,19000,8.94,0.21,N,4,0,corrupted_EDUCATION,RENT_23,Low Rate
58240,23,65000,RENT,1.0,MEDICAL,C,1000000,13.98,0.15,N,4,0,corrupted_MEDICAL,RENT_23,Medium Rate
58241,29,52000,RENT,14.881620350753916,DEBTCONSOLIDATION,B,1000000,10.99,0.19,N,9,0,corrupted_DEBTCONSOLIDATION,RENT_29,Medium Rate
58242,27,105000,RENT,11.0,DEBTCONSOLIDATION,B,840000,11.83,0.08,N,10,0,corrupted_DEBTCONSOLIDATION,RENT_27,Medium Rate
58243,35,53000,RENT,1.0,EDUCATION,B,1200000,12.42,0.23,N,5,0,corrupted_EDUCATION,RENT_35,Medium Rate
58244,22,73000,RENT,2.4050780803820473,HOMEIMPROVEMENT,C,6200,14.27,0.09,N,2,1,corrupted_HOMEIMPROVEMENT,RENT_22,Medium Rate
58245,23,68000,RENT,6.984301644665196,EDUCATION,A,3600,7.66,0.05,N,3,0,corrupted_EDUCATION,RENT_23,Low Rate
58246,27,59000,RENT,1.0,EDUCATION,B,600000,10.65,0.1,N,7,1,corrupted_EDUCATION,RENT_27,Medium Rate
58247,23,52000,RENT,0.0,VENTURE,A,12500,7.29,0.24,N,2,0,corrupted_VENTURE,RENT_23,Low Rate
58248,23,40000,RENT,3.0,VENTURE,missing,8000,6.62,0.2,N,4,0,corrupted_VENTURE,RENT_23,Low Rate
58249,29,70000,RENT,6.0,PERSONAL,B,25000,9.99,0.36,N,7,1,corrupted_PERSONAL,RENT_29,Low Rate
58250,25,36000,RENT,10.0,HOMEIMPROVEMENT,B,6000,10.99,0.17,N,3,0,corrupted_HOMEIMPROVEMENT,RENT_25,Medium Rate
58251,23,50000,RENT,3.0,MEDICAL,B,2000,12.69,0.04,N,4,0,corrupted_MEDICAL,RENT_23,Medium Rate
58252,27,80000,RENT,11.0,EDUCATION,A,20000,6.54,0.25,N,10,0,corrupted_EDUCATION,RENT_27,Low Rate
58253,24,38400,RENT,2.0,MEDICAL,B,600000,10.38,0.16,N,4,0,corrupted_MEDICAL,RENT_24,Medium Rate
58254,23,50000,RENT,1.0,EDUCATION,C,1200000,13.49,0.24,N,4,0,corrupted_EDUCATION,RENT_23,Medium Rate
58255,29,55000,RENT,0.0,EDUCATION,E,6000,15.68,0.11,N,6,0,corrupted_EDUCATION,RENT_29,Medium Rate
58256,35,20000,RENT,0.0,PERSONAL,B,600000,11.14,0.3,N,6,1,corrupted_PERSONAL,RENT_35,Medium Rate
58257,24,48000,RENT,12.626482690131706,EDUCATION,B,5000,10.25,0.1,N,3,0,corrupted_EDUCATION,RENT_24,Medium Rate
58258,23,42000,RENT,-13.147686275498225,VENTURE,A,4000,7.9,0.1,N,3,0,corrupted_VENTURE,RENT_23,Low Rate
58259,29,1824000,RENT,8.0,DEBTCONSOLIDATION,C,6000,13.99,0.03,N,6,0,corrupted_DEBTCONSOLIDATION,RENT_29,Medium Rate
58260,43,85500,RENT,0.0,DEBTCONSOLIDATION,B,800000,10.62,0.09,N,11,0,corrupted_DEBTCONSOLIDATION,RENT_43,Medium Rate
58261,25,60000,RENT,5.0,EDUCATION,A,12000,6.03,0.2,N,2,0,corrupted_EDUCATION,RENT_25,Low Rate
58262,24,42000,RENT,-11.160109020381364,MEDICAL,A,300000,8.9,0.07,N,4,0,corrupted_MEDICAL,RENT_24,Low Rate
58263,29,14400,RENT,4.218080822389794,DEBTCONSOLIDATION,C,300000,13.49,0.2,N,10,1,corrupted_DEBTCONSOLIDATION,RENT_29,Medium Rate
58264,23,75000,RENT,5.491058746012651,EDUCATION,A,4500,7.66,0.06,N,2,0,corrupted_EDUCATION,RENT_23,Low Rate
58265,29,36000,RENT,8.0,EDUCATION,B,7000,11.49,0.19,N,7,0,corrupted_EDUCATION,RENT_29,Medium Rate
58266,28,103000,RENT,13.0,PERSONAL,B,21000,11.48,0.2,N,9,0,corrupted_PERSONAL,RENT_28,Medium Rate
58267,23,72000,RENT,5.0,MEDICAL,A,10000,6.03,0.14,N,3,0,corrupted_MEDICAL,RENT_23,Low Rate
58268,33,44000,RENT,0.0,MEDICAL,C,10000,13.79,0.23,N,8,1,corrupted_MEDICAL,RENT_33,Medium Rate
58269,32,65000,RENT,16.0,PERSONAL,A,600000,7.49,0.09,N,6,0,corrupted_PERSONAL,RENT_32,Low Rate
58270,29,60000,RENT,8.79917287612124,PERSONAL,missing,500000,7.51,0.08,N,6,0,corrupted_PERSONAL,RENT_29,Low Rate
58271,25,68000,RENT,1.0,VENTURE,missing,1000000,6.54,0.15,N,2,0,corrupted_VENTURE,RENT_25,Low Rate
58272,24,72000,RENT,6.0,HOMEIMPROVEMENT,A,5000,6.62,0.07,N,2,0,corrupted_HOMEIMPROVEMENT,RENT_24,Low Rate
58273,23,60000,RENT,1.0,EDUCATION,A,700000,7.88,0.12,N,4,0,corrupted_EDUCATION,RENT_23,Low Rate
58274,35,49000,RENT,2.0,DEBTCONSOLIDATION,D,500000,14.46,0.1,N,10,1,corrupted_DEBTCONSOLIDATION,RENT_35,Medium Rate
58275,25,48000,RENT,5.0,MEDICAL,A,5000,7.88,0.1,N,2,0,corrupted_MEDICAL,RENT_25,Low Rate
58276,32,46800,RENT,3.0,EDUCATION,A,1200000,7.88,0.26,N,9,0,corrupted_EDUCATION,RENT_32,Low Rate
58277,24,35000,RENT,4.0,MEDICAL,D,8000,16.49,0.23,N,3,1,corrupted_MEDICAL,RENT_24,Medium Rate
58278,31,39996,RENT,3.0,EDUCATION,D,10000,14.42,0.25,N,5,0,corrupted_EDUCATION,RENT_31,Medium Rate
58279,28,85000,RENT,0.0,DEBTCONSOLIDATION,B,500000,12.21,0.06,N,5,0,corrupted_DEBTCONSOLIDATION,RENT_28,Medium Rate
58280,25,60000,RENT,9.0,MEDICAL,A,1000000,5.79,0.17,N,4,0,corrupted_MEDICAL,RENT_25,Low Rate
58281,28,115000,RENT,5.0,PERSONAL,B,18000,10.59,0.16,N,10,0,corrupted_PERSONAL,RENT_28,Medium Rate
58282,24,30000,RENT,1.0,MEDICAL,C,3000,13.49,0.1,N,3,0,corrupted_MEDICAL,RENT_24,Medium Rate
58283,38,45000,RENT,8.0,EDUCATION,A,6000,8.9,0.13,N,16,0,corrupted_EDUCATION,RENT_38,Low Rate
58284,30,95000,RENT,2.0,VENTURE,missing,15000,11.26,0.16,N,10,0,corrupted_VENTURE,RENT_30,Medium Rate
58285,28,25000,RENT,0.0,HOMEIMPROVEMENT,B,4200,10.99,0.17,N,6,1,corrupted_HOMEIMPROVEMENT,RENT_28,Medium Rate
58286,39,60000,RENT,12.0,EDUCATION,B,2500000,10.99,0.42,N,14,1,corrupted_EDUCATION,RENT_39,Medium Rate
58287,25,50000,RENT,-0.5373390196499667,VENTURE,B,10000,10.65,0.2,N,3,0,corrupted_VENTURE,RENT_25,Medium Rate
58288,25,50000,RENT,2.0,PERSONAL,B,300000,10.99,0.06,N,3,0,corrupted_PERSONAL,RENT_25,Medium Rate
58289,22,50000,RENT,11.407766974088757,EDUCATION,missing,8000,5.99,0.16,N,3,0,corrupted_EDUCATION,RENT_22,Low Rate
58290,36,86000,RENT,3.399386825432994,EDUCATION,missing,1200000,7.88,0.14,N,13,0,corrupted_EDUCATION,RENT_36,Low Rate
58291,29,42000,RENT,12.433142055974637,EDUCATION,A,1200000,8.9,0.29,N,10,0,corrupted_EDUCATION,RENT_29,Low Rate
58292,26,60000,RENT,2.0,VENTURE,A,16000,6.91,0.27,N,3,0,corrupted_VENTURE,RENT_26,Low Rate
58293,24,134000,RENT,8.0,PERSONAL,D,25000,16.07,0.19,N,4,0,corrupted_PERSONAL,RENT_24,Medium Rate
58294,27,100000,RENT,11.0,VENTURE,A,18000,8.49,0.18,N,9,0,corrupted_VENTURE,RENT_27,Low Rate
58295,21,55000,RENT,3.0,DEBTCONSOLIDATION,B,500000,11.36,0.09,N,2,0,corrupted_DEBTCONSOLIDATION,RENT_21,Medium Rate
58296,27,90000,RENT,11.0,HOMEIMPROVEMENT,B,1000000,10.65,0.11,N,10,0,corrupted_HOMEIMPROVEMENT,RENT_27,Medium Rate
58297,22,27000,RENT,6.0,DEBTCONSOLIDATION,D,4000,15.62,0.15,N,3,1,corrupted_DEBTCONSOLIDATION,RENT_22,Medium Rate
58298,24,100000,RENT,5.0,VENTURE,A,15000,6.17,0.15,N,2,0,corrupted_VENTURE,RENT_24,Low Rate
58299,29,60000,RENT,7.0,HOMEIMPROVEMENT,C,12000,12.87,0.2,N,9,0,corrupted_HOMEIMPROVEMENT,RENT_29,Medium Rate
58300,25,109000,RENT,9.0,DEBTCONSOLIDATION,C,15000,12.73,0.14,N,3,0,corrupted_DEBTCONSOLIDATION,RENT_25,Medium Rate
58301,22,39000,RENT,0.13887396349918557,MEDICAL,E,10000,15.95,0.26,N,4,1,corrupted_MEDICAL,RENT_22,Medium Rate
58302,22,75000,RENT,6.0,VENTURE,B,12000,12.69,0.16,N,3,0,corrupted_VENTURE,RENT_22,Medium Rate
58303,43,50000,RENT,1.0,HOMEIMPROVEMENT,C,400000,12.87,0.08,N,11,0,corrupted_HOMEIMPROVEMENT,RENT_43,Medium Rate
58304,28,58000,RENT,9.0,VENTURE,missing,20000,7.74,0.34,N,6,0,corrupted_VENTURE,RENT_28,Low Rate
58305,26,38000,RENT,10.0,VENTURE,A,1250000,7.88,0.31,N,3,1,corrupted_VENTURE,RENT_26,Low Rate
58306,31,28800,RENT,1.0,MEDICAL,A,500000,7.49,0.17,N,8,0,corrupted_MEDICAL,RENT_31,Low Rate
58307,26,108000,RENT,7.0,MEDICAL,A,8000,7.49,0.08,N,3,0,corrupted_MEDICAL,RENT_26,Low Rate
58308,24,47000,RENT,8.0,MEDICAL,missing,1300000,11.36,0.29,N,2,0,corrupted_MEDICAL,RENT_24,Medium Rate
58309,27,32000,RENT,11.0,MEDICAL,A,2500,7.68,0.08,N,5,0,corrupted_MEDICAL,RENT_27,Low Rate
58310,22,65000,RENT,6.0,DEBTCONSOLIDATION,B,9600,12.42,0.15,N,2,0,corrupted_DEBTCONSOLIDATION,RENT_22,Medium Rate
58311,31,65000,RENT,6.809618130568047,VENTURE,C,8000,11.66,0.12,N,10,0,corrupted_VENTURE,RENT_31,Medium Rate
58312,25,66000,RENT,9.0,HOMEIMPROVEMENT,A,6000,6.99,0.09,N,3,0,corrupted_HOMEIMPROVEMENT,RENT_25,Low Rate
58313,23,56004,RENT,5.0,MEDICAL,B,5000,10.36,0.09,N,2,0,corrupted_MEDICAL,RENT_23,Medium Rate
58314,38,33000,RENT,2.0,EDUCATION,B,8400,11.71,0.25,N,13,0,corrupted_EDUCATION,RENT_38,Medium Rate
58315,24,40000,RENT,5.0,PERSONAL,A,200000,7.9,0.05,N,4,0,corrupted_PERSONAL,RENT_24,Low Rate
58316,47,100000,RENT,-1.9164031141270996,EDUCATION,C,9000,14.65,0.09,N,14,0,corrupted_EDUCATION,RENT_47,Medium Rate
58317,30,60000,RENT,0.0,HOMEIMPROVEMENT,B,12000,10.99,0.2,N,7,0,corrupted_HOMEIMPROVEMENT,RENT_30,Medium Rate
58318,24,78300,RENT,8.0,PERSONAL,A,9000,7.88,0.12,N,3,0,corrupted_PERSONAL,RENT_24,Low Rate
58319,27,68000,RENT,11.0,VENTURE,A,1450000,7.51,0.22,N,9,0,corrupted_VENTURE,RENT_27,Low Rate
58320,31,72000,RENT,4.0,DEBTCONSOLIDATION,missing,11200,8.49,0.16,N,7,0,corrupted_DEBTCONSOLIDATION,RENT_31,Low Rate
58321,22,80000,RENT,7.0,EDUCATION,A,600000,6.99,0.07,N,4,0,corrupted_EDUCATION,RENT_22,Low Rate
58322,34,25000,RENT,3.0,VENTURE,B,9450,11.71,0.38,N,9,1,corrupted_VENTURE,RENT_34,Medium Rate
58323,28,44000,RENT,4.0,EDUCATION,A,700000,8.9,0.16,N,5,0,corrupted_EDUCATION,RENT_28,Low Rate
58324,25,70000,RENT,5.0,MEDICAL,missing,3000,9.62,0.04,N,4,0,corrupted_MEDICAL,RENT_25,Low Rate
58325,22,57200,RENT,1.0,MEDICAL,A,7000,7.49,0.12,N,3,0,corrupted_MEDICAL,RENT_22,Low Rate
58326,22,52800,RENT,6.0,DEBTCONSOLIDATION,D,7500,16.29,0.15,N,4,1,corrupted_DEBTCONSOLIDATION,RENT_22,Medium Rate
58327,25,54000,RENT,9.0,MEDICAL,B,10000,10.99,0.19,N,3,0,corrupted_MEDICAL,RENT_25,Medium Rate
58328,24,45000,RENT,2.0,MEDICAL,C,6000,13.22,0.13,N,2,0,corrupted_MEDICAL,RENT_24,Medium Rate
58329,25,72000,RENT,9.0,VENTURE,A,1500000,7.9,0.21,N,2,0,corrupted_VENTURE,RENT_25,Low Rate
58330,39,65000,RENT,2.0,PERSONAL,C,1000000,13.48,0.15,N,14,0,corrupted_PERSONAL,RENT_39,Medium Rate
58331,29,63300,RENT,0.0,MEDICAL,C,17500,14.22,0.27,N,6,1,corrupted_MEDICAL,RENT_29,Medium Rate
58332,30,70000,RENT,15.0,PERSONAL,missing,12250,7.51,0.17,N,5,0,corrupted_PERSONAL,RENT_30,Low Rate
58333,25,50000,RENT,9.0,PERSONAL,missing,10000,7.49,0.2,N,4,0,corrupted_PERSONAL,RENT_25,Low Rate
58334,25,60000,RENT,3.7170176818860403,HOMEIMPROVEMENT,B,12000,10.65,0.2,N,3,0,corrupted_HOMEIMPROVEMENT,RENT_25,Medium Rate
58335,23,57000,RENT,1.0,EDUCATION,C,900000,13.49,0.16,N,2,0,corrupted_EDUCATION,RENT_23,Medium Rate
58336,30,84000,RENT,12.0,DEBTCONSOLIDATION,B,20000,11.11,0.24,N,10,0,corrupted_DEBTCONSOLIDATION,RENT_30,Medium Rate
58337,24,48000,RENT,5.0,DEBTCONSOLIDATION,A,4400,7.14,0.09,N,4,0,corrupted_DEBTCONSOLIDATION,RENT_24,Low Rate
58338,25,50000,RENT,9.0,VENTURE,D,1200000,14.46,0.24,N,3,1,corrupted_VENTURE,RENT_25,Medium Rate
58339,23,87000,RENT,-2.5933524386850846,EDUCATION,B,10000,10.36,0.11,N,3,0,corrupted_EDUCATION,RENT_23,Medium Rate
58340,24,28800,RENT,4.0,EDUCATION,missing,6500,7.51,0.23,N,2,0,corrupted_EDUCATION,RENT_24,Low Rate
58341,25,72000,RENT,1.0,MEDICAL,C,6000,13.35,0.08,N,2,0,corrupted_MEDICAL,RENT_25,Medium Rate
58342,23,75000,RENT,7.0,EDUCATION,D,4200,15.95,0.06,N,4,0,corrupted_EDUCATION,RENT_23,Medium Rate
58343,24,120000,RENT,9.0,MEDICAL,A,8000,5.42,0.07,N,2,0,corrupted_MEDICAL,RENT_24,Low Rate
58344,35,40792,RENT,4.0,HOMEIMPROVEMENT,A,200000,7.88,0.05,N,8,0,corrupted_HOMEIMPROVEMENT,RENT_35,Low Rate
58345,25,120000,RENT,9.0,HOMEIMPROVEMENT,B,8000,11.12,0.07,N,3,0,corrupted_HOMEIMPROVEMENT,RENT_25,Medium Rate
58346,30,150000,RENT,6.0,VENTURE,B,2500000,11.48,0.17,N,9,0,corrupted_VENTURE,RENT_30,Medium Rate
58347,45,85500,RENT,2.0,EDUCATION,C,1900000,13.11,0.22,N,14,0,corrupted_EDUCATION,RENT_45,Medium Rate
58348,26,24996,RENT,0.0,MEDICAL,C,8000,12.73,0.31,N,2,1,corrupted_MEDICAL,RENT_26,Medium Rate
58349,24,66996,RENT,8.0,VENTURE,C,10000,13.98,0.15,N,2,0,corrupted_VENTURE,RENT_24,Medium Rate
58350,22,36000,RENT,-7.861449288440136,EDUCATION,A,360000,7.51,0.1,N,3,0,corrupted_EDUCATION,RENT_22,Low Rate
58351,26,30000,RENT,-2.781250807775102,EDUCATION,A,550000,8.9,0.18,N,3,0,corrupted_EDUCATION,RENT_26,Low Rate
58352,27,60000,RENT,0.0,MEDICAL,A,6000,7.49,0.1,N,6,0,corrupted_MEDICAL,RENT_27,Low Rate
58353,23,50000,RENT,1.0,VENTURE,A,4000,7.88,0.08,N,3,0,corrupted_VENTURE,RENT_23,Low Rate
58354,26,30000,RENT,0.0,EDUCATION,C,7500,13.22,0.25,N,4,0,corrupted_EDUCATION,RENT_26,Medium Rate
58355,24,59000,RENT,-8.679599742368188,PERSONAL,D,15000,13.87,0.25,N,3,1,corrupted_PERSONAL,RENT_24,Medium Rate
58356,22,70000,RENT,2.0,DEBTCONSOLIDATION,A,1300000,9.38,0.18,N,4,0,corrupted_DEBTCONSOLIDATION,RENT_22,Low Rate
58357,25,70000,RENT,9.0,MEDICAL,B,1280000,11.83,0.18,N,4,0,corrupted_MEDICAL,RENT_25,Medium Rate
58358,21,55000,RENT,5.0,EDUCATION,A,10000,7.51,0.18,N,4,0,corrupted_EDUCATION,RENT_21,Low Rate
58359,25,72000,RENT,3.0,MEDICAL,B,9700,9.63,0.14,N,4,0,corrupted_MEDICAL,RENT_25,Low Rate
58360,21,70000,RENT,5.0,DEBTCONSOLIDATION,A,4000,5.79,0.06,N,4,0,corrupted_DEBTCONSOLIDATION,RENT_21,Low Rate
58361,22,48000,RENT,5.0,PERSONAL,C,5000,13.99,0.1,N,4,0,corrupted_PERSONAL,RENT_22,Medium Rate
58362,23,50000,RENT,0.0,VENTURE,C,650000,14.27,0.13,N,4,0,corrupted_VENTURE,RENT_23,Medium Rate
58363,25,91000,RENT,9.0,MEDICAL,B,1500000,9.99,0.16,N,4,0,corrupted_MEDICAL,RENT_25,Low Rate
58364,29,65000,RENT,1.0,VENTURE,B,7500,11.83,0.12,N,6,0,corrupted_VENTURE,RENT_29,Medium Rate
58365,22,50000,RENT,6.0,MEDICAL,A,300000,6.99,0.06,N,3,0,corrupted_MEDICAL,RENT_22,Low Rate
58366,26,44000,RENT,1.0,EDUCATION,missing,15000,10.99,0.34,N,4,0,corrupted_EDUCATION,RENT_26,Medium Rate
58367,25,150000,RENT,3.0,VENTURE,A,2400000,7.9,0.16,N,3,0,corrupted_VENTURE,RENT_25,Low Rate
58368,41,54000,RENT,9.0,EDUCATION,B,25000,10.59,0.46,N,16,1,corrupted_EDUCATION,RENT_41,Medium Rate
58369,36,78000,RENT,4.0,MEDICAL,B,15000,11.49,0.19,N,14,0,corrupted_MEDICAL,RENT_36,Medium Rate
58370,27,38300,RENT,8.0,DEBTCONSOLIDATION,B,12000,9.63,0.31,N,9,1,corrupted_DEBTCONSOLIDATION,RENT_27,Low Rate
58371,22,61000,RENT,-11.736722641009022,EDUCATION,B,500000,10.37,0.08,N,3,0,corrupted_EDUCATION,RENT_22,Medium Rate
58372,25,62000,RENT,1.0,VENTURE,missing,800000,13.98,0.13,N,2,0,corrupted_VENTURE,RENT_25,Medium Rate
58373,35,39000,RENT,3.0,VENTURE,A,8000,5.99,0.21,N,6,0,corrupted_VENTURE,RENT_35,Low Rate
58374,33,60000,RENT,1.0,HOMEIMPROVEMENT,D,25000,16.07,0.42,N,9,0,corrupted_HOMEIMPROVEMENT,RENT_33,Medium Rate
58375,33,125004,RENT,0.4030586853776863,MEDICAL,D,3000000,13.3,0.24,N,7,0,corrupted_MEDICAL,RENT_33,Medium Rate
58376,22,37000,RENT,3.0,MEDICAL,missing,7200,14.65,0.19,N,2,0,corrupted_MEDICAL,RENT_22,Medium Rate
58377,24,62004,RENT,1.0,PERSONAL,A,15000,7.9,0.24,N,2,0,corrupted_PERSONAL,RENT_24,Low Rate
58378,22,60000,RENT,-13.13553986862982,EDUCATION,A,5000,7.51,0.08,N,4,0,corrupted_EDUCATION,RENT_22,Low Rate
58379,45,49800,RENT,13.0,HOMEIMPROVEMENT,A,2400,6.99,0.05,N,12,0,corrupted_HOMEIMPROVEMENT,RENT_45,Low Rate
58380,25,50000,RENT,-0.6382863654859996,DEBTCONSOLIDATION,missing,10000,14.79,0.2,N,3,0,corrupted_DEBTCONSOLIDATION,RENT_25,Medium Rate
58381,23,80000,RENT,5.0,EDUCATION,A,18000,7.88,0.23,N,3,0,corrupted_EDUCATION,RENT_23,Low Rate
