loan_to_income_ratio,loan_to_income_band
0.12,Moderate Ratio
275.0,High Ratio
0.24,Moderate Ratio
0.1,Low Ratio
0.16,Moderate Ratio
0.02,Low Ratio
0.21,Moderate Ratio
0.21,Moderate Ratio
0.1,Low Ratio
0.14,Moderate Ratio
0.04,Low Ratio
0.1,Moderate Ratio
0.2,Moderate Ratio
0.1,Moderate Ratio
0.2,Moderate Ratio
0.28,Moderate Ratio
0.13,Moderate Ratio
0.15,Moderate Ratio
95.89,High Ratio
0.08,Low Ratio
0.16,Moderate Ratio
277.78,High Ratio
0.18,Moderate Ratio
0.09,Low Ratio
0.12,Moderate Ratio
0.22,Moderate Ratio
0.12,Moderate Ratio
0.15,Moderate Ratio
0.09,Low Ratio
25.0,High Ratio
0.08,Low Ratio
298.08,High Ratio
0.1,Moderate Ratio
0.05,Low Ratio
0.13,Moderate Ratio
0.2,Moderate Ratio
0.27,Moderate Ratio
0.08,Low Ratio
0.05,Low Ratio
0.22,Moderate Ratio
0.18,Moderate Ratio
0.2,Moderate Ratio
50.0,High Ratio
0.2,Moderate Ratio
0.1,Moderate Ratio
0.04,Low Ratio
0.04,Low Ratio
0.11,Moderate Ratio
0.16,Moderate Ratio
0.26,Moderate Ratio
0.11,Moderate Ratio
0.12,Moderate Ratio
0.25,Moderate Ratio
0.33,High Ratio
0.05,Low Ratio
92.59,High Ratio
0.28,Moderate Ratio
0.15,Moderate Ratio
0.07,Low Ratio
0.22,Moderate Ratio
0.13,Moderate Ratio
0.1,Moderate Ratio
0.19,Moderate Ratio
0.08,Low Ratio
0.1,Moderate Ratio
20.27,High Ratio
0.17,Moderate Ratio
0.17,Moderate Ratio
0.12,Moderate Ratio
0.12,Moderate Ratio
0.18,Moderate Ratio
0.03,Low Ratio
0.06,Low Ratio
0.07,Low Ratio
0.07,Low Ratio
0.24,Moderate Ratio
0.4,High Ratio
0.06,Low Ratio
0.08,Low Ratio
0.17,Moderate Ratio
0.16,Moderate Ratio
0.3,Moderate Ratio
0.14,Moderate Ratio
0.13,Moderate Ratio
0.2,Moderate Ratio
0.32,High Ratio
0.07,Low Ratio
0.17,Moderate Ratio
0.06,Low Ratio
100.0,High Ratio
96.0,High Ratio
0.07,Low Ratio
0.18,Moderate Ratio
0.09,Low Ratio
0.05,Low Ratio
0.06,Low Ratio
0.22,Moderate Ratio
0.19,Moderate Ratio
0.16,Moderate Ratio
0.08,Low Ratio
0.03,Low Ratio
0.14,Moderate Ratio
0.05,Low Ratio
0.04,Low Ratio
0.17,Moderate Ratio
225.0,High Ratio
0.27,Moderate Ratio
0.09,Low Ratio
0.16,Moderate Ratio
0.08,Low Ratio
200.0,High Ratio
0.23,Moderate Ratio
0.17,Moderate Ratio
0.13,Moderate Ratio
0.17,Moderate Ratio
0.24,Moderate Ratio
0.08,Low Ratio
0.11,Moderate Ratio
0.07,Low Ratio
0.17,Moderate Ratio
0.1,Moderate Ratio
0.06,Low Ratio
0.05,Low Ratio
0.1,Low Ratio
0.08,Low Ratio
0.4,High Ratio
0.07,Low Ratio
0.21,Moderate Ratio
176.47,High Ratio
0.08,Low Ratio
0.06,Low Ratio
0.11,Moderate Ratio
0.3,High Ratio
0.22,Moderate Ratio
189.47,High Ratio
0.15,Moderate Ratio
92.31,High Ratio
0.06,Low Ratio
0.28,Moderate Ratio
0.24,Moderate Ratio
0.16,Moderate Ratio
0.05,Low Ratio
0.08,Low Ratio
0.09,Low Ratio
0.33,High Ratio
84.57,High Ratio
0.1,Moderate Ratio
0.37,High Ratio
0.1,Low Ratio
0.11,Moderate Ratio
0.05,Low Ratio
76.92,High Ratio
48.54,High Ratio
0.08,Low Ratio
0.08,Low Ratio
0.21,Moderate Ratio
0.12,Moderate Ratio
0.15,Moderate Ratio
0.12,Moderate Ratio
0.21,Moderate Ratio
272.73,High Ratio
0.17,Moderate Ratio
0.34,High Ratio
0.01,Low Ratio
0.17,Moderate Ratio
0.15,Moderate Ratio
207.61,High Ratio
0.14,Moderate Ratio
0.1,Moderate Ratio
0.07,Low Ratio
0.22,Moderate Ratio
0.19,Moderate Ratio
0.21,Moderate Ratio
0.22,Moderate Ratio
0.1,Moderate Ratio
0.28,Moderate Ratio
0.19,Moderate Ratio
0.12,Moderate Ratio
0.11,Moderate Ratio
0.06,Low Ratio
0.1,Moderate Ratio
0.05,Low Ratio
0.05,Low Ratio
0.21,Moderate Ratio
0.16,Moderate Ratio
0.09,Low Ratio
0.07,Low Ratio
0.19,Moderate Ratio
0.38,High Ratio
0.11,Moderate Ratio
0.12,Moderate Ratio
0.3,Moderate Ratio
0.13,Moderate Ratio
0.29,Moderate Ratio
0.26,Moderate Ratio
0.15,Moderate Ratio
0.18,Moderate Ratio
0.29,Moderate Ratio
0.17,Moderate Ratio
0.06,Low Ratio
0.13,Moderate Ratio
0.19,Moderate Ratio
0.13,Moderate Ratio
0.17,Moderate Ratio
0.28,Moderate Ratio
0.14,Moderate Ratio
0.03,Low Ratio
0.07,Low Ratio
0.11,Moderate Ratio
0.27,Moderate Ratio
0.08,Low Ratio
100.0,High Ratio
0.09,Low Ratio
0.07,Low Ratio
0.21,Moderate Ratio
0.18,Moderate Ratio
0.05,Low Ratio
0.14,Moderate Ratio
0.11,Moderate Ratio
0.06,Low Ratio
0.21,Moderate Ratio
0.24,Moderate Ratio
0.09,Low Ratio
0.33,High Ratio
0.24,Moderate Ratio
0.14,Moderate Ratio
0.08,Low Ratio
0.07,Low Ratio
0.05,Low Ratio
0.23,Moderate Ratio
0.46,High Ratio
0.21,Moderate Ratio
200.0,High Ratio
0.1,Moderate Ratio
0.1,Moderate Ratio
0.1,Moderate Ratio
0.26,Moderate Ratio
0.13,Moderate Ratio
0.18,Moderate Ratio
0.15,Moderate Ratio
0.02,Low Ratio
0.25,Moderate Ratio
0.4,High Ratio
0.12,Moderate Ratio
0.27,Moderate Ratio
0.09,Low Ratio
0.17,Moderate Ratio
0.27,Moderate Ratio
0.07,Low Ratio
0.22,Moderate Ratio
0.1,Moderate Ratio
0.24,Moderate Ratio
0.24,Moderate Ratio
0.26,Moderate Ratio
0.2,Moderate Ratio
0.16,Moderate Ratio
0.2,Moderate Ratio
0.32,High Ratio
0.19,Moderate Ratio
0.15,Moderate Ratio
0.23,Moderate Ratio
0.15,Moderate Ratio
0.32,High Ratio
0.15,Moderate Ratio
0.2,Moderate Ratio
0.33,High Ratio
0.33,High Ratio
0.16,Moderate Ratio
0.12,Moderate Ratio
0.05,Low Ratio
0.09,Low Ratio
0.06,Low Ratio
0.2,Moderate Ratio
0.08,Low Ratio
0.25,Moderate Ratio
0.09,Low Ratio
0.04,Low Ratio
0.36,High Ratio
0.12,Moderate Ratio
0.12,Moderate Ratio
231.11,High Ratio
416.67,High Ratio
0.09,Low Ratio
0.08,Low Ratio
0.18,Moderate Ratio
0.12,Moderate Ratio
0.28,Moderate Ratio
0.13,Moderate Ratio
160.7,High Ratio
0.26,Moderate Ratio
266.67,High Ratio
0.2,Moderate Ratio
0.23,Moderate Ratio
0.14,Moderate Ratio
0.3,Moderate Ratio
0.41,High Ratio
176.47,High Ratio
0.25,Moderate Ratio
0.01,Low Ratio
0.47,High Ratio
0.07,Low Ratio
0.23,Moderate Ratio
0.18,Moderate Ratio
0.22,Moderate Ratio
127.38,High Ratio
0.08,Low Ratio
0.02,Low Ratio
0.33,High Ratio
0.13,Moderate Ratio
0.07,Low Ratio
0.19,Moderate Ratio
0.13,Moderate Ratio
0.21,Moderate Ratio
0.11,Moderate Ratio
0.06,Low Ratio
125.0,High Ratio
0.2,Moderate Ratio
60.0,High Ratio
0.05,Low Ratio
0.05,Low Ratio
0.07,Low Ratio
0.3,Moderate Ratio
0.2,Moderate Ratio
0.1,Moderate Ratio
0.15,Moderate Ratio
0.03,Low Ratio
0.07,Low Ratio
0.25,Moderate Ratio
0.08,Low Ratio
193.18,High Ratio
0.18,Moderate Ratio
0.18,Moderate Ratio
0.19,Moderate Ratio
0.25,Moderate Ratio
0.14,Moderate Ratio
0.06,Low Ratio
0.13,Moderate Ratio
0.24,Moderate Ratio
0.23,Moderate Ratio
0.13,Moderate Ratio
0.09,Low Ratio
0.2,Moderate Ratio
75.0,High Ratio
0.05,Low Ratio
0.04,Low Ratio
0.14,Moderate Ratio
0.14,Moderate Ratio
0.06,Low Ratio
0.17,Moderate Ratio
376.3,High Ratio
0.09,Low Ratio
0.12,Moderate Ratio
145.45,High Ratio
0.03,Low Ratio
0.21,Moderate Ratio
0.2,Moderate Ratio
0.09,Low Ratio
0.28,Moderate Ratio
0.17,Moderate Ratio
0.39,High Ratio
0.05,Low Ratio
0.15,Moderate Ratio
0.11,Moderate Ratio
0.27,Moderate Ratio
0.03,Low Ratio
0.04,Low Ratio
0.09,Low Ratio
0.26,Moderate Ratio
0.09,Low Ratio
0.2,Moderate Ratio
0.17,Moderate Ratio
0.13,Moderate Ratio
0.09,Low Ratio
0.01,Low Ratio
0.13,Moderate Ratio
0.19,Moderate Ratio
0.2,Moderate Ratio
0.22,Moderate Ratio
0.08,Low Ratio
0.08,Low Ratio
0.13,Moderate Ratio
0.29,Moderate Ratio
0.31,High Ratio
92.59,High Ratio
0.21,Moderate Ratio
0.26,Moderate Ratio
0.08,Low Ratio
0.27,Moderate Ratio
0.02,Low Ratio
0.05,Low Ratio
0.25,Moderate Ratio
0.17,Moderate Ratio
137.14,High Ratio
0.33,High Ratio
0.05,Low Ratio
0.1,Moderate Ratio
0.18,Moderate Ratio
0.28,Moderate Ratio
0.08,Low Ratio
0.05,Low Ratio
0.07,Low Ratio
0.1,Moderate Ratio
0.24,Moderate Ratio
0.21,Moderate Ratio
0.07,Low Ratio
0.1,Moderate Ratio
0.06,Low Ratio
0.07,Low Ratio
0.12,Moderate Ratio
208.33,High Ratio
0.07,Low Ratio
0.08,Low Ratio
222.22,High Ratio
100.0,High Ratio
0.1,Moderate Ratio
0.23,Moderate Ratio
0.11,Moderate Ratio
0.06,Low Ratio
0.15,Moderate Ratio
0.28,Moderate Ratio
0.29,Moderate Ratio
0.07,Low Ratio
0.18,Moderate Ratio
0.1,Moderate Ratio
0.33,High Ratio
120.0,High Ratio
0.17,Moderate Ratio
0.06,Low Ratio
0.17,Moderate Ratio
0.17,Moderate Ratio
0.13,Moderate Ratio
0.35,High Ratio
0.15,Moderate Ratio
0.19,Moderate Ratio
0.22,Moderate Ratio
0.25,Moderate Ratio
264.77,High Ratio
0.27,Moderate Ratio
0.23,Moderate Ratio
0.22,Moderate Ratio
0.36,High Ratio
0.06,Low Ratio
0.21,Moderate Ratio
0.23,Moderate Ratio
0.09,Low Ratio
0.21,Moderate Ratio
0.16,Moderate Ratio
0.22,Moderate Ratio
0.15,Moderate Ratio
0.23,Moderate Ratio
0.04,Low Ratio
0.28,Moderate Ratio
0.13,Moderate Ratio
0.15,Moderate Ratio
0.15,Moderate Ratio
0.14,Moderate Ratio
0.09,Low Ratio
0.17,Moderate Ratio
0.12,Moderate Ratio
0.06,Low Ratio
0.28,Moderate Ratio
0.02,Low Ratio
0.18,Moderate Ratio
0.11,Moderate Ratio
0.15,Moderate Ratio
0.27,Moderate Ratio
0.14,Moderate Ratio
0.08,Low Ratio
0.07,Low Ratio
0.23,Moderate Ratio
0.1,Moderate Ratio
0.15,Moderate Ratio
0.2,Moderate Ratio
0.11,Moderate Ratio
0.09,Low Ratio
0.31,High Ratio
0.27,Moderate Ratio
0.11,Moderate Ratio
0.19,Moderate Ratio
0.03,Low Ratio
0.23,Moderate Ratio
0.06,Low Ratio
0.05,Low Ratio
0.13,Moderate Ratio
0.04,Low Ratio
0.25,Moderate Ratio
0.22,Moderate Ratio
0.04,Low Ratio
0.11,Moderate Ratio
0.39,High Ratio
0.06,Low Ratio
0.18,Moderate Ratio
0.33,High Ratio
0.21,Moderate Ratio
0.24,Moderate Ratio
0.12,Moderate Ratio
0.03,Low Ratio
0.18,Moderate Ratio
0.25,Moderate Ratio
0.16,Moderate Ratio
0.11,Moderate Ratio
0.23,Moderate Ratio
0.25,Moderate Ratio
0.35,High Ratio
0.13,Moderate Ratio
0.12,Moderate Ratio
0.05,Low Ratio
57.14,High Ratio
0.06,Low Ratio
107.69,High Ratio
0.2,Moderate Ratio
383.33,High Ratio
0.18,Moderate Ratio
0.3,Moderate Ratio
0.14,Moderate Ratio
0.17,Moderate Ratio
0.07,Low Ratio
0.12,Moderate Ratio
0.05,Low Ratio
0.24,Moderate Ratio
113.64,High Ratio
0.33,High Ratio
0.08,Low Ratio
0.32,High Ratio
0.21,Moderate Ratio
0.06,Low Ratio
0.1,Moderate Ratio
0.08,Low Ratio
0.1,Moderate Ratio
0.08,Low Ratio
0.3,High Ratio
0.22,Moderate Ratio
0.03,Low Ratio
0.2,Moderate Ratio
0.08,Low Ratio
0.05,Low Ratio
0.18,Moderate Ratio
0.06,Low Ratio
0.04,Low Ratio
0.05,Low Ratio
0.18,Moderate Ratio
0.07,Low Ratio
0.31,High Ratio
89.33,High Ratio
109.22,High Ratio
0.2,Moderate Ratio
0.34,High Ratio
0.37,High Ratio
0.2,Moderate Ratio
0.29,Moderate Ratio
0.19,Moderate Ratio
0.28,Moderate Ratio
0.33,High Ratio
0.06,Low Ratio
92.59,High Ratio
0.09,Low Ratio
0.03,Low Ratio
0.22,Moderate Ratio
0.14,Moderate Ratio
0.2,Moderate Ratio
0.43,High Ratio
0.1,Moderate Ratio
0.17,Moderate Ratio
0.17,Moderate Ratio
37.11,High Ratio
0.06,Low Ratio
0.14,Moderate Ratio
0.08,Low Ratio
0.31,High Ratio
0.07,Low Ratio
0.3,Moderate Ratio
0.08,Low Ratio
0.25,Moderate Ratio
0.21,Moderate Ratio
250.0,High Ratio
0.1,Moderate Ratio
0.07,Low Ratio
0.14,Moderate Ratio
0.19,Moderate Ratio
0.23,Moderate Ratio
0.14,Moderate Ratio
0.28,Moderate Ratio
0.09,Low Ratio
0.06,Low Ratio
0.08,Low Ratio
0.03,Low Ratio
0.1,Moderate Ratio
288.46,High Ratio
0.04,Low Ratio
0.24,Moderate Ratio
0.24,Moderate Ratio
0.33,High Ratio
0.3,Moderate Ratio
0.05,Low Ratio
0.14,Moderate Ratio
0.27,Moderate Ratio
0.07,Low Ratio
0.12,Moderate Ratio
0.03,Low Ratio
0.29,Moderate Ratio
0.25,Moderate Ratio
0.19,Moderate Ratio
0.13,Moderate Ratio
0.07,Low Ratio
0.04,Low Ratio
0.1,Moderate Ratio
0.11,Moderate Ratio
0.12,Moderate Ratio
0.22,Moderate Ratio
0.41,High Ratio
0.02,Low Ratio
0.35,High Ratio
0.05,Low Ratio
0.25,Moderate Ratio
0.3,Moderate Ratio
0.2,Moderate Ratio
32.79,High Ratio
0.1,Low Ratio
0.11,Moderate Ratio
0.07,Low Ratio
0.39,High Ratio
0.15,Moderate Ratio
0.08,Low Ratio
0.07,Low Ratio
0.09,Low Ratio
0.11,Moderate Ratio
0.09,Low Ratio
0.17,Moderate Ratio
0.12,Moderate Ratio
0.03,Low Ratio
0.14,Moderate Ratio
0.13,Moderate Ratio
95.24,High Ratio
0.2,Moderate Ratio
0.1,Moderate Ratio
0.25,Moderate Ratio
0.19,Moderate Ratio
0.1,Low Ratio
0.47,High Ratio
0.05,Low Ratio
0.15,Moderate Ratio
0.42,High Ratio
0.08,Low Ratio
0.09,Low Ratio
0.12,Moderate Ratio
0.14,Moderate Ratio
102.56,High Ratio
0.3,Moderate Ratio
0.23,Moderate Ratio
0.15,Moderate Ratio
0.32,High Ratio
0.02,Low Ratio
0.19,Moderate Ratio
0.17,Moderate Ratio
0.07,Low Ratio
287.36,High Ratio
0.3,Moderate Ratio
0.06,Low Ratio
0.12,Moderate Ratio
166.67,High Ratio
0.09,Low Ratio
0.17,Moderate Ratio
0.19,Moderate Ratio
0.25,Moderate Ratio
0.09,Low Ratio
0.16,Moderate Ratio
0.13,Moderate Ratio
0.03,Low Ratio
0.13,Moderate Ratio
0.09,Low Ratio
0.05,Low Ratio
0.22,Moderate Ratio
0.32,High Ratio
0.22,Moderate Ratio
0.14,Moderate Ratio
0.24,Moderate Ratio
0.26,Moderate Ratio
0.18,Moderate Ratio
0.1,Moderate Ratio
0.09,Low Ratio
117.65,High Ratio
0.06,Low Ratio
227.27,High Ratio
0.07,Low Ratio
0.28,Moderate Ratio
0.02,Low Ratio
0.21,Moderate Ratio
0.09,Low Ratio
0.3,Moderate Ratio
0.09,Low Ratio
0.13,Moderate Ratio
0.24,Moderate Ratio
0.33,High Ratio
0.15,Moderate Ratio
311.11,High Ratio
0.04,Low Ratio
0.16,Moderate Ratio
0.07,Low Ratio
0.13,Moderate Ratio
0.18,Moderate Ratio
0.16,Moderate Ratio
0.04,Low Ratio
0.08,Low Ratio
0.09,Low Ratio
0.13,Moderate Ratio
0.05,Low Ratio
0.26,Moderate Ratio
0.06,Low Ratio
0.14,Moderate Ratio
0.19,Moderate Ratio
0.18,Moderate Ratio
0.14,Moderate Ratio
0.19,Moderate Ratio
0.16,Moderate Ratio
0.16,Moderate Ratio
0.14,Moderate Ratio
0.14,Moderate Ratio
0.08,Low Ratio
0.08,Low Ratio
0.07,Low Ratio
0.2,Moderate Ratio
0.13,Moderate Ratio
0.08,Low Ratio
0.21,Moderate Ratio
0.28,Moderate Ratio
0.18,Moderate Ratio
0.1,Moderate Ratio
0.1,Moderate Ratio
200.0,High Ratio
0.25,Moderate Ratio
126.32,High Ratio
0.28,Moderate Ratio
0.28,Moderate Ratio
0.17,Moderate Ratio
0.21,Moderate Ratio
0.07,Low Ratio
0.08,Low Ratio
0.22,Moderate Ratio
0.15,Moderate Ratio
0.28,Moderate Ratio
0.17,Moderate Ratio
0.36,High Ratio
94.34,High Ratio
0.22,Moderate Ratio
0.3,Moderate Ratio
0.17,Moderate Ratio
0.05,Low Ratio
0.12,Moderate Ratio
0.11,Moderate Ratio
0.1,Moderate Ratio
0.27,Moderate Ratio
0.26,Moderate Ratio
0.25,Moderate Ratio
0.08,Low Ratio
0.08,Low Ratio
0.04,Low Ratio
0.13,Moderate Ratio
0.42,High Ratio
0.15,Moderate Ratio
0.06,Low Ratio
0.04,Low Ratio
0.09,Low Ratio
0.11,Moderate Ratio
0.14,Moderate Ratio
0.32,High Ratio
0.21,Moderate Ratio
0.1,Moderate Ratio
0.17,Moderate Ratio
0.15,Moderate Ratio
0.14,Moderate Ratio
0.14,Moderate Ratio
0.19,Moderate Ratio
0.31,High Ratio
0.08,Low Ratio
0.19,Moderate Ratio
0.09,Low Ratio
0.08,Low Ratio
0.12,Moderate Ratio
0.17,Moderate Ratio
0.17,Moderate Ratio
0.1,Low Ratio
0.26,Moderate Ratio
0.16,Moderate Ratio
0.19,Moderate Ratio
0.13,Moderate Ratio
0.21,Moderate Ratio
0.07,Low Ratio
0.09,Low Ratio
0.15,Moderate Ratio
0.06,Low Ratio
0.09,Low Ratio
0.31,High Ratio
0.12,Moderate Ratio
0.09,Low Ratio
0.17,Moderate Ratio
0.12,Moderate Ratio
0.1,Moderate Ratio
0.12,Moderate Ratio
0.08,Low Ratio
0.08,Low Ratio
0.13,Moderate Ratio
0.06,Low Ratio
0.33,High Ratio
0.17,Moderate Ratio
94.12,High Ratio
0.19,Moderate Ratio
0.17,Moderate Ratio
0.09,Low Ratio
0.13,Moderate Ratio
0.13,Moderate Ratio
0.04,Low Ratio
0.23,Moderate Ratio
186.67,High Ratio
232.14,High Ratio
0.08,Low Ratio
36.23,High Ratio
0.13,Moderate Ratio
0.31,High Ratio
0.18,Moderate Ratio
0.2,Moderate Ratio
0.42,High Ratio
0.14,Moderate Ratio
0.17,Moderate Ratio
0.22,Moderate Ratio
178.57,High Ratio
0.1,Moderate Ratio
0.28,Moderate Ratio
0.09,Low Ratio
0.1,Low Ratio
78.13,High Ratio
0.08,Low Ratio
0.2,Moderate Ratio
0.1,Moderate Ratio
0.08,Low Ratio
0.18,Moderate Ratio
0.13,Moderate Ratio
0.25,Moderate Ratio
0.24,Moderate Ratio
0.06,Low Ratio
0.18,Moderate Ratio
57.14,High Ratio
150.0,High Ratio
0.12,Moderate Ratio
0.03,Low Ratio
0.23,Moderate Ratio
0.24,Moderate Ratio
0.15,Moderate Ratio
0.02,Low Ratio
0.11,Moderate Ratio
0.12,Moderate Ratio
0.06,Low Ratio
0.05,Low Ratio
0.33,High Ratio
0.22,Moderate Ratio
150.0,High Ratio
0.08,Low Ratio
0.36,High Ratio
0.09,Low Ratio
166.67,High Ratio
0.07,Low Ratio
0.09,Low Ratio
0.1,Moderate Ratio
0.15,Moderate Ratio
0.25,Moderate Ratio
0.38,High Ratio
323.33,High Ratio
0.2,Moderate Ratio
0.06,Low Ratio
0.13,Moderate Ratio
0.15,Moderate Ratio
0.12,Moderate Ratio
100.0,High Ratio
0.27,Moderate Ratio
0.24,Moderate Ratio
0.11,Moderate Ratio
0.2,Moderate Ratio
0.23,Moderate Ratio
0.19,Moderate Ratio
0.23,Moderate Ratio
0.17,Moderate Ratio
0.32,High Ratio
0.18,Moderate Ratio
0.18,Moderate Ratio
0.19,Moderate Ratio
0.28,Moderate Ratio
0.31,High Ratio
244.92,High Ratio
0.15,Moderate Ratio
0.13,Moderate Ratio
0.09,Low Ratio
0.04,Low Ratio
0.33,High Ratio
0.09,Low Ratio
0.24,Moderate Ratio
0.04,Low Ratio
0.07,Low Ratio
0.08,Low Ratio
0.51,High Ratio
78.95,High Ratio
0.02,Low Ratio
0.16,Moderate Ratio
0.13,Moderate Ratio
0.08,Low Ratio
0.09,Low Ratio
0.08,Low Ratio
0.16,Moderate Ratio
0.2,Moderate Ratio
0.33,High Ratio
0.06,Low Ratio
0.1,Moderate Ratio
0.26,Moderate Ratio
0.15,Moderate Ratio
0.2,Moderate Ratio
188.17,High Ratio
0.14,Moderate Ratio
0.03,Low Ratio
0.1,Moderate Ratio
142.86,High Ratio
0.13,Moderate Ratio
0.18,Moderate Ratio
0.2,Moderate Ratio
0.14,Moderate Ratio
0.3,High Ratio
0.13,Moderate Ratio
59.52,High Ratio
0.16,Moderate Ratio
0.23,Moderate Ratio
0.07,Low Ratio
0.07,Low Ratio
0.14,Moderate Ratio
0.08,Low Ratio
0.17,Moderate Ratio
0.05,Low Ratio
0.08,Low Ratio
0.08,Low Ratio
0.1,Moderate Ratio
0.03,Low Ratio
0.02,Low Ratio
0.17,Moderate Ratio
0.09,Low Ratio
0.09,Low Ratio
107.69,High Ratio
0.19,Moderate Ratio
0.08,Low Ratio
0.09,Low Ratio
0.2,Moderate Ratio
0.17,Moderate Ratio
191.67,High Ratio
0.11,Moderate Ratio
0.2,Moderate Ratio
0.13,Moderate Ratio
0.12,Moderate Ratio
0.12,Moderate Ratio
0.11,Moderate Ratio
0.04,Low Ratio
0.1,Low Ratio
0.04,Low Ratio
0.16,Moderate Ratio
0.18,Moderate Ratio
0.13,Moderate Ratio
0.25,Moderate Ratio
0.2,Moderate Ratio
117.65,High Ratio
0.06,Low Ratio
0.07,Low Ratio
0.1,Moderate Ratio
0.29,Moderate Ratio
0.38,High Ratio
160.0,High Ratio
0.12,Moderate Ratio
0.09,Low Ratio
0.03,Low Ratio
0.08,Low Ratio
0.11,Moderate Ratio
0.17,Moderate Ratio
0.08,Low Ratio
0.23,Moderate Ratio
0.23,Moderate Ratio
0.16,Moderate Ratio
0.15,Moderate Ratio
0.24,Moderate Ratio
0.25,Moderate Ratio
0.02,Low Ratio
0.16,Moderate Ratio
0.16,Moderate Ratio
0.17,Moderate Ratio
0.1,Moderate Ratio
0.06,Low Ratio
0.24,Moderate Ratio
0.38,High Ratio
0.22,Moderate Ratio
0.09,Low Ratio
0.28,Moderate Ratio
0.11,Moderate Ratio
0.2,Moderate Ratio
0.18,Moderate Ratio
0.07,Low Ratio
0.1,Low Ratio
0.11,Moderate Ratio
0.14,Moderate Ratio
114.29,High Ratio
0.19,Moderate Ratio
0.14,Moderate Ratio
0.3,Moderate Ratio
0.19,Moderate Ratio
0.22,Moderate Ratio
0.04,Low Ratio
0.17,Moderate Ratio
121.98,High Ratio
0.11,Moderate Ratio
0.23,Moderate Ratio
69.44,High Ratio
0.22,Moderate Ratio
0.05,Low Ratio
0.16,Moderate Ratio
0.42,High Ratio
0.36,High Ratio
0.1,Moderate Ratio
0.09,Low Ratio
0.04,Low Ratio
0.06,Low Ratio
0.17,Moderate Ratio
0.2,Moderate Ratio
0.1,Moderate Ratio
0.33,High Ratio
0.07,Low Ratio
0.11,Moderate Ratio
0.22,Moderate Ratio
0.11,Moderate Ratio
0.12,Moderate Ratio
0.3,Moderate Ratio
0.07,Low Ratio
0.15,Moderate Ratio
0.06,Low Ratio
0.17,Moderate Ratio
200.0,High Ratio
0.05,Low Ratio
0.32,High Ratio
0.12,Moderate Ratio
0.13,Moderate Ratio
0.15,Moderate Ratio
0.07,Low Ratio
166.67,High Ratio
0.15,Moderate Ratio
0.14,Moderate Ratio
0.22,Moderate Ratio
0.28,Moderate Ratio
0.39,High Ratio
0.18,Moderate Ratio
102.86,High Ratio
0.17,Moderate Ratio
0.19,Moderate Ratio
0.33,High Ratio
0.06,Low Ratio
0.08,Low Ratio
0.08,Low Ratio
0.26,Moderate Ratio
0.04,Low Ratio
0.22,Moderate Ratio
0.11,Moderate Ratio
0.24,Moderate Ratio
0.18,Moderate Ratio
0.11,Moderate Ratio
116.13,High Ratio
0.38,High Ratio
0.08,Low Ratio
0.18,Moderate Ratio
88.89,High Ratio
0.07,Low Ratio
125.0,High Ratio
0.23,Moderate Ratio
0.14,Moderate Ratio
0.05,Low Ratio
0.24,Moderate Ratio
0.05,Low Ratio
0.45,High Ratio
0.12,Moderate Ratio
0.12,Moderate Ratio
0.35,High Ratio
0.13,Moderate Ratio
0.13,Moderate Ratio
0.03,Low Ratio
0.15,Moderate Ratio
0.23,Moderate Ratio
0.07,Low Ratio
0.07,Low Ratio
0.19,Moderate Ratio
0.06,Low Ratio
0.17,Moderate Ratio
0.2,Moderate Ratio
0.1,Moderate Ratio
0.09,Low Ratio
0.13,Moderate Ratio
0.17,Moderate Ratio
185.19,High Ratio
0.24,Moderate Ratio
240.0,High Ratio
0.16,Moderate Ratio
0.33,High Ratio
0.1,Moderate Ratio
80.0,High Ratio
189.19,High Ratio
0.02,Low Ratio
153.85,High Ratio
0.16,Moderate Ratio
0.3,Moderate Ratio
0.33,High Ratio
0.06,Low Ratio
0.26,Moderate Ratio
388.89,High Ratio
0.19,Moderate Ratio
0.08,Low Ratio
0.08,Low Ratio
0.1,Moderate Ratio
0.19,Moderate Ratio
0.25,Moderate Ratio
0.22,Moderate Ratio
0.13,Moderate Ratio
0.08,Low Ratio
0.13,Moderate Ratio
186.47,High Ratio
0.15,Moderate Ratio
0.19,Moderate Ratio
300.0,High Ratio
166.67,High Ratio
0.13,Moderate Ratio
0.03,Low Ratio
0.15,Moderate Ratio
0.33,High Ratio
0.1,Moderate Ratio
0.13,Moderate Ratio
0.22,Moderate Ratio
0.09,Low Ratio
0.23,Moderate Ratio
0.03,Low Ratio
185.19,High Ratio
0.29,Moderate Ratio
0.28,Moderate Ratio
0.08,Low Ratio
0.29,Moderate Ratio
0.16,Moderate Ratio
0.06,Low Ratio
0.21,Moderate Ratio
0.2,Moderate Ratio
0.18,Moderate Ratio
0.1,Moderate Ratio
0.15,Moderate Ratio
0.08,Low Ratio
0.06,Low Ratio
0.1,Moderate Ratio
0.05,Low Ratio
0.1,Moderate Ratio
0.25,Moderate Ratio
192.31,High Ratio
0.23,Moderate Ratio
71.14,High Ratio
0.08,Low Ratio
0.04,Low Ratio
0.19,Moderate Ratio
0.14,Moderate Ratio
0.36,High Ratio
0.17,Moderate Ratio
53.85,High Ratio
0.29,Moderate Ratio
0.12,Moderate Ratio
0.3,Moderate Ratio
0.41,High Ratio
0.3,Moderate Ratio
