id,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status,corrupted_loan_intent,person_home_ownership_person_age,credit_hist_change
52074,25,65000,RENT,9.0,MEDICAL,B,720000,10.37,0.11,N,2,0,corrupted_MEDICAL,RENT_25,0
52075,21,34000,RENT,5.0,VENTURE,B,1200,11.48,0.04,N,3,0,corrupted_VENTURE,RENT_21,1
52076,30,90000,RENT,15.0,EDUCATION,C,300000,12.99,0.03,N,8,0,corrupted_EDUCATION,RENT_30,5
52077,26,67000,RENT,2.0,EDUCATION,NA,10000,6.62,0.15,N,3,0,corrupted_EDUCATION,RENT_26,-5
52078,27,45000,RENT,2.0,PERSONAL,B,13000,10.36,0.29,N,8,1,corrupted_PERSONAL,RENT_27,5
52079,25,47000,RENT,2.0,EDUCATION,C,500000,12.98,0.11,N,3,1,corrupted_EDUCATION,RENT_25,-5
52080,25,60000,RENT,9.0,DEBTCONSOLIDATION,C,10000,13.49,0.17,N,4,0,corrupted_DEBTCONSOLIDATION,RENT_25,1
52081,22,36000,RENT,6.0,MEDICAL,B,5000,11.49,0.14,N,3,0,corrupted_MEDICAL,RENT_22,-1
52082,23,45432,RENT,7.0,VENTURE,C,5000,12.73,0.11,N,3,0,corrupted_VENTURE,RENT_23,0
52083,39,70000,RENT,4.0,EDUCATION,D,4000,16.49,0.06,N,12,0,corrupted_EDUCATION,RENT_39,9
52084,22,70000,RENT,4.0,PERSONAL,A,10000,7.14,0.14,N,3,0,corrupted_PERSONAL,RENT_22,-9
52085,25,28000,RENT,6.0,MEDICAL,B,8000,10.25,0.29,N,3,0,corrupted_MEDICAL,RENT_25,0
52086,21,52000,RENT,5.0,EDUCATION,B,700000,10.65,0.13,N,3,0,corrupted_EDUCATION,RENT_21,0
52087,24,35000,RENT,5.0,VENTURE,NA,395000,8.49,0.11,N,4,0,corrupted_VENTURE,RENT_24,1
52088,31,38000,RENT,1.0,MEDICAL,C,4000,13.06,0.11,N,9,0,corrupted_MEDICAL,RENT_31,5
52089,23,75000,RENT,4.0,VENTURE,C,15000,12.73,0.2,N,3,0,corrupted_VENTURE,RENT_23,-6
52090,22,72000,RENT,4.0,DEBTCONSOLIDATION,B,6600,11.14,0.09,N,3,0,corrupted_DEBTCONSOLIDATION,RENT_22,0
52091,40,190000,RENT,0.0,EDUCATION,A,20000,6.03,0.1,N,14,0,corrupted_EDUCATION,RENT_40,11
52092,27,80000,RENT,3.0,EDUCATION,NA,20000,14.96,0.25,N,8,0,corrupted_EDUCATION,RENT_27,-6
52093,34,90000,RENT,5.0,HOMEIMPROVEMENT,B,10000,10.75,0.11,N,8,0,corrupted_HOMEIMPROVEMENT,RENT_34,0
52094,37,50000,RENT,1.0,DEBTCONSOLIDATION,A,8000,8.49,0.16,N,15,0,corrupted_DEBTCONSOLIDATION,RENT_37,7
52095,26,50000,RENT,3.0,MEDICAL,C,6000,12.73,0.12,N,3,0,corrupted_MEDICAL,RENT_26,-12
52096,35,38000,RENT,21.0,MEDICAL,NA,10000,14.27,0.26,N,9,0,corrupted_MEDICAL,RENT_35,6
52097,24,67000,RENT,5.0,HOMEIMPROVEMENT,B,7000,9.99,0.1,N,4,0,corrupted_HOMEIMPROVEMENT,RENT_24,-5
52098,21,30000,RENT,0.0,DEBTCONSOLIDATION,F,8500,19.04,0.27,N,2,1,corrupted_DEBTCONSOLIDATION,RENT_21,-2
52099,24,50000,RENT,0.0,VENTURE,A,12500,7.88,0.25,N,3,0,corrupted_VENTURE,RENT_24,1
52100,28,60000,RENT,12.0,HOMEIMPROVEMENT,A,6000,9.63,0.1,N,8,0,corrupted_HOMEIMPROVEMENT,RENT_28,5
52101,32,51700,RENT,2.0,EDUCATION,B,13200,11.14,0.26,N,9,0,corrupted_EDUCATION,RENT_32,1
52102,39,158000,RENT,13.0,HOMEIMPROVEMENT,A,1100000,8.49,0.07,N,15,0,corrupted_HOMEIMPROVEMENT,RENT_39,6
52103,25,54000,RENT,5.0,VENTURE,C,10000,13.85,0.19,N,3,0,corrupted_VENTURE,RENT_25,-12
52104,27,120000,RENT,4.0,DEBTCONSOLIDATION,C,3500000,12.73,0.29,N,6,0,corrupted_DEBTCONSOLIDATION,RENT_27,3
52105,23,50000,RENT,7.0,PERSONAL,NA,300000,7.05,0.06,N,2,0,corrupted_PERSONAL,RENT_23,-4
52106,23,50808,RENT,7.0,MEDICAL,A,4000,7.51,0.08,N,4,0,corrupted_MEDICAL,RENT_23,2
52107,29,72000,RENT,13.0,MEDICAL,A,24000,7.66,0.33,N,6,0,corrupted_MEDICAL,RENT_29,2
52108,26,85000,RENT,10.0,EDUCATION,A,800000,7.29,0.09,N,4,0,corrupted_EDUCATION,RENT_26,-2
52109,26,130000,RENT,10.0,EDUCATION,A,500000,5.42,0.04,N,3,0,corrupted_EDUCATION,RENT_26,-1
52110,21,40000,RENT,3.0,EDUCATION,B,5000,11.86,0.13,N,3,0,corrupted_EDUCATION,RENT_21,0
52111,29,45000,RENT,2.0,VENTURE,B,5000,10.65,0.11,N,7,0,corrupted_VENTURE,RENT_29,4
52112,23,100000,RENT,2.0,EDUCATION,B,5000,11.71,0.05,N,4,0,corrupted_EDUCATION,RENT_23,-3
52113,28,110000,RENT,5.0,PERSONAL,A,3000,5.42,0.03,N,5,0,corrupted_PERSONAL,RENT_28,1
52114,22,31200,RENT,0.0,EDUCATION,C,1000000,13.99,0.32,N,3,1,corrupted_EDUCATION,RENT_22,-2
52115,35,90000,RENT,6.0,VENTURE,C,2000000,12.99,0.22,N,7,0,corrupted_VENTURE,RENT_35,4
52116,24,97000,RENT,6.0,HOMEIMPROVEMENT,B,600000,11.49,0.06,N,3,0,corrupted_HOMEIMPROVEMENT,RENT_24,-4
52117,56,56950,RENT,7.0,MEDICAL,D,3600,15.62,0.06,N,20,1,corrupted_MEDICAL,RENT_56,17
52118,22,30000,RENT,6.0,EDUCATION,NA,3000,7.88,0.1,N,3,0,corrupted_EDUCATION,RENT_22,-17
52119,29,120000,RENT,4.0,VENTURE,A,600000,6.76,0.05,N,5,0,corrupted_VENTURE,RENT_29,2
52120,37,51000,RENT,6.0,MEDICAL,C,1600000,13.98,0.31,N,14,1,corrupted_MEDICAL,RENT_37,9
52121,26,24996,RENT,3.0,PERSONAL,NA,8000,11.58,0.32,N,4,0,corrupted_PERSONAL,RENT_26,-10
52122,29,36000,RENT,5.0,MEDICAL,B,14400,10.99,0.4,N,8,1,corrupted_MEDICAL,RENT_29,4
52123,23,73000,RENT,7.0,DEBTCONSOLIDATION,C,2500,14.35,0.03,N,3,0,corrupted_DEBTCONSOLIDATION,RENT_23,-5
52124,38,60000,RENT,0.0,PERSONAL,B,7000,10.99,0.12,N,14,0,corrupted_PERSONAL,RENT_38,11
52125,30,85000,RENT,1.0,EDUCATION,B,1200000,12.18,0.14,N,5,0,corrupted_EDUCATION,RENT_30,-9
52126,31,48000,RENT,4.0,DEBTCONSOLIDATION,C,16000,13.22,0.33,N,6,1,corrupted_DEBTCONSOLIDATION,RENT_31,1
52127,30,60000,RENT,4.0,PERSONAL,B,10000,11.99,0.17,N,8,0,corrupted_PERSONAL,RENT_30,2
52128,24,80000,RENT,4.0,HOMEIMPROVEMENT,B,5000,11.71,0.06,N,2,0,corrupted_HOMEIMPROVEMENT,RENT_24,-6
52129,32,60000,RENT,3.0,MEDICAL,B,4800,10.62,0.08,N,10,0,corrupted_MEDICAL,RENT_32,8
52130,22,24000,RENT,6.0,PERSONAL,A,7500,5.99,0.33,N,2,0,corrupted_PERSONAL,RENT_22,-8
52131,23,38400,RENT,4.0,DEBTCONSOLIDATION,A,1000,6.03,0.03,N,4,0,corrupted_DEBTCONSOLIDATION,RENT_23,2
52132,25,29004,RENT,0.0,PERSONAL,B,5000,9.88,0.17,N,3,1,corrupted_PERSONAL,RENT_25,-1
52133,27,80000,RENT,11.0,EDUCATION,A,2000000,7.49,0.25,N,10,0,corrupted_EDUCATION,RENT_27,7
52134,29,70000,RENT,0.0,MEDICAL,NA,5000,7.88,0.07,N,9,0,corrupted_MEDICAL,RENT_29,-1
52135,24,59000,RENT,1.0,MEDICAL,A,15000,7.9,0.25,N,4,0,corrupted_MEDICAL,RENT_24,-5
52136,22,30000,RENT,0.0,EDUCATION,A,10000,5.79,0.33,N,4,1,corrupted_EDUCATION,RENT_22,0
52137,26,45000,RENT,9.0,PERSONAL,A,12000,7.88,0.27,N,3,0,corrupted_PERSONAL,RENT_26,-1
52138,23,36000,RENT,3.0,DEBTCONSOLIDATION,A,550000,7.51,0.15,N,4,0,corrupted_DEBTCONSOLIDATION,RENT_23,1
52139,31,50000,RENT,6.0,EDUCATION,A,5000,5.99,0.1,N,5,0,corrupted_EDUCATION,RENT_31,1
52140,24,82500,RENT,8.0,DEBTCONSOLIDATION,A,11000,8.94,0.13,N,2,0,corrupted_DEBTCONSOLIDATION,RENT_24,-3
52141,31,48000,RENT,8.0,HOMEIMPROVEMENT,A,700000,8.94,0.15,N,9,0,corrupted_HOMEIMPROVEMENT,RENT_31,7
52142,25,50000,RENT,9.0,DEBTCONSOLIDATION,A,400000,6.62,0.08,N,4,0,corrupted_DEBTCONSOLIDATION,RENT_25,-5
52143,32,109488,RENT,16.0,HOMEIMPROVEMENT,A,12000,7.9,0.11,N,8,0,corrupted_HOMEIMPROVEMENT,RENT_32,4
52144,24,63000,RENT,8.0,PERSONAL,A,12000,7.9,0.19,N,4,0,corrupted_PERSONAL,RENT_24,-4
52145,27,36000,RENT,6.0,EDUCATION,A,12000,7.51,0.33,N,5,1,corrupted_EDUCATION,RENT_27,1
52146,31,35000,RENT,2.0,MEDICAL,A,450000,7.88,0.13,N,6,0,corrupted_MEDICAL,RENT_31,1
52147,26,36000,RENT,6.0,DEBTCONSOLIDATION,B,517500,11.49,0.14,N,3,0,corrupted_DEBTCONSOLIDATION,RENT_26,-3
52148,36,52000,RENT,2.0,VENTURE,A,8000,7.51,0.15,N,12,0,corrupted_VENTURE,RENT_36,9
52149,22,85000,RENT,6.0,EDUCATION,B,20000,9.63,0.23,N,4,0,corrupted_EDUCATION,RENT_22,-8
52150,26,70000,RENT,0.0,PERSONAL,A,672500,6.62,0.1,N,4,0,corrupted_PERSONAL,RENT_26,0
52151,29,82500,RENT,3.0,HOMEIMPROVEMENT,A,10000,7.29,0.12,N,9,0,corrupted_HOMEIMPROVEMENT,RENT_29,5
52152,27,62000,RENT,0.0,EDUCATION,A,5000,8.0,0.08,N,5,0,corrupted_EDUCATION,RENT_27,-4
52153,25,90000,RENT,5.0,DEBTCONSOLIDATION,NA,5000,6.76,0.06,N,4,0,corrupted_DEBTCONSOLIDATION,RENT_25,-1
52154,28,132652,RENT,10.0,HOMEIMPROVEMENT,A,22800,6.62,0.18,N,5,0,corrupted_HOMEIMPROVEMENT,RENT_28,1
52155,34,30500,RENT,1.0,EDUCATION,B,720000,9.62,0.23,N,5,0,corrupted_EDUCATION,RENT_34,0
52156,29,65000,RENT,5.0,VENTURE,NA,6000,12.69,0.09,N,5,0,corrupted_VENTURE,RENT_29,0
52157,27,120000,RENT,0.0,VENTURE,A,800000,7.49,0.07,N,7,0,corrupted_VENTURE,RENT_27,2
52158,27,78000,RENT,0.0,EDUCATION,A,14000,7.49,0.18,N,9,0,corrupted_EDUCATION,RENT_27,2
52159,28,36000,RENT,0.0,VENTURE,NA,1500,13.49,0.04,N,8,0,corrupted_VENTURE,RENT_28,-1
52160,23,30000,RENT,7.0,DEBTCONSOLIDATION,C,5600,15.96,0.19,N,4,0,corrupted_DEBTCONSOLIDATION,RENT_23,-4
52161,23,56000,RENT,2.0,DEBTCONSOLIDATION,B,1500000,12.69,0.27,N,4,1,corrupted_DEBTCONSOLIDATION,RENT_23,0
52162,34,45996,RENT,2.0,VENTURE,B,7500,9.25,0.16,N,6,0,corrupted_VENTURE,RENT_34,2
52163,32,55000,RENT,7.0,EDUCATION,NA,700000,11.71,0.13,N,7,0,corrupted_EDUCATION,RENT_32,1
52164,24,87500,RENT,8.0,EDUCATION,A,10000,7.49,0.11,N,3,0,corrupted_EDUCATION,RENT_24,-4
52165,35,90000,RENT,5.0,EDUCATION,C,15000,15.96,0.17,N,10,0,corrupted_EDUCATION,RENT_35,7
52166,25,95000,RENT,4.0,EDUCATION,NA,2400,13.8,0.03,N,2,0,corrupted_EDUCATION,RENT_25,-8
52167,30,200000,RENT,5.0,DEBTCONSOLIDATION,B,1000000,11.36,0.05,N,8,0,corrupted_DEBTCONSOLIDATION,RENT_30,6
52168,22,54000,RENT,0.0,EDUCATION,C,7000,13.49,0.13,N,2,0,corrupted_EDUCATION,RENT_22,-6
52169,30,30000,RENT,2.0,VENTURE,A,4000,8.94,0.13,N,9,0,corrupted_VENTURE,RENT_30,7
52170,26,64000,RENT,10.0,EDUCATION,A,6000,7.51,0.09,N,4,0,corrupted_EDUCATION,RENT_26,-5
52171,39,98603,RENT,18.0,MEDICAL,A,2000000,7.51,0.18,N,14,0,corrupted_MEDICAL,RENT_39,10
52172,26,36000,RENT,0.0,EDUCATION,B,6400,11.49,0.17,N,3,0,corrupted_EDUCATION,RENT_26,-11
52173,32,24000,RENT,3.0,MEDICAL,A,600000,8.49,0.25,N,8,0,corrupted_MEDICAL,RENT_32,5
52174,27,30000,RENT,1.0,VENTURE,B,480000,12.42,0.16,N,6,0,corrupted_VENTURE,RENT_27,-2
52175,23,97000,RENT,4.0,DEBTCONSOLIDATION,C,6625,13.22,0.07,N,2,0,corrupted_DEBTCONSOLIDATION,RENT_23,-4
52176,25,83400,RENT,3.0,HOMEIMPROVEMENT,A,2400000,8.49,0.28,N,4,0,corrupted_HOMEIMPROVEMENT,RENT_25,2
52177,34,45000,RENT,3.0,EDUCATION,B,530000,11.49,0.12,N,10,0,corrupted_EDUCATION,RENT_34,6
52178,24,87000,RENT,8.0,PERSONAL,B,1500000,11.99,0.17,N,3,0,corrupted_PERSONAL,RENT_24,-7
52179,22,90000,RENT,3.0,VENTURE,A,1320000,6.62,0.15,N,3,0,corrupted_VENTURE,RENT_22,0
52180,24,38400,RENT,0.0,DEBTCONSOLIDATION,B,10000,10.62,0.26,N,4,0,corrupted_DEBTCONSOLIDATION,RENT_24,1
52181,23,18720,RENT,1.0,HOMEIMPROVEMENT,C,1000000,13.49,0.47,N,2,1,corrupted_HOMEIMPROVEMENT,RENT_23,-2
52182,26,46000,RENT,10.0,EDUCATION,B,800000,9.91,0.17,N,4,0,corrupted_EDUCATION,RENT_26,2
52183,26,68000,RENT,5.0,DEBTCONSOLIDATION,A,15000,7.88,0.23,N,4,0,corrupted_DEBTCONSOLIDATION,RENT_26,0
52184,24,69996,RENT,2.0,EDUCATION,D,4000,14.91,0.06,N,4,1,corrupted_EDUCATION,RENT_24,0
52185,28,55000,RENT,4.0,DEBTCONSOLIDATION,B,4800,11.71,0.09,N,7,0,corrupted_DEBTCONSOLIDATION,RENT_28,3
52186,38,50000,RENT,0.0,DEBTCONSOLIDATION,A,7200,9.63,0.14,N,12,0,corrupted_DEBTCONSOLIDATION,RENT_38,5
52187,26,105000,RENT,10.0,MEDICAL,C,10000,13.49,0.1,N,3,0,corrupted_MEDICAL,RENT_26,-9
52188,41,45000,RENT,2.0,EDUCATION,C,5000,12.99,0.11,N,13,0,corrupted_EDUCATION,RENT_41,10
52189,23,70000,RENT,7.0,PERSONAL,B,4400,9.99,0.06,N,2,0,corrupted_PERSONAL,RENT_23,-11
52190,38,50000,RENT,2.0,VENTURE,B,3000,11.49,0.06,N,16,0,corrupted_VENTURE,RENT_38,14
52191,31,81000,RENT,15.0,VENTURE,D,35000,14.59,0.42,N,5,1,corrupted_VENTURE,RENT_31,-11
52192,23,34000,RENT,7.0,EDUCATION,C,6000,13.22,0.18,N,4,1,corrupted_EDUCATION,RENT_23,-1
52193,28,60000,RENT,0.0,HOMEIMPROVEMENT,C,200000,13.48,0.03,N,9,0,corrupted_HOMEIMPROVEMENT,RENT_28,5
52194,29,25000,RENT,0.0,EDUCATION,NA,2050,11.99,0.09,N,8,0,corrupted_EDUCATION,RENT_29,-1
52195,28,35000,RENT,12.0,MEDICAL,NA,150000,7.29,0.04,N,6,0,corrupted_MEDICAL,RENT_28,-2
52196,28,28000,RENT,9.0,MEDICAL,A,7200,6.62,0.26,N,9,0,corrupted_MEDICAL,RENT_28,3
52197,28,90000,RENT,9.0,EDUCATION,C,6000,12.53,0.07,N,5,0,corrupted_EDUCATION,RENT_28,-4
52198,38,66000,RENT,5.0,HOMEIMPROVEMENT,B,1000000,10.99,0.15,N,13,0,corrupted_HOMEIMPROVEMENT,RENT_38,8
52199,34,30000,RENT,5.0,MEDICAL,NA,5000,11.14,0.17,N,6,0,corrupted_MEDICAL,RENT_34,-7
52200,23,54000,RENT,7.0,EDUCATION,A,8000,6.76,0.15,N,2,0,corrupted_EDUCATION,RENT_23,-4
52201,38,50000,RENT,3.0,EDUCATION,C,4000,12.61,0.08,N,15,0,corrupted_EDUCATION,RENT_38,13
52202,28,111996,RENT,2.0,MEDICAL,C,3000,13.72,0.03,N,6,0,corrupted_MEDICAL,RENT_28,-9
52203,23,45000,RENT,7.0,EDUCATION,B,400000,10.37,0.09,N,3,0,corrupted_EDUCATION,RENT_23,-3
52204,22,30000,RENT,0.0,DEBTCONSOLIDATION,C,10000,13.49,0.33,N,4,1,corrupted_DEBTCONSOLIDATION,RENT_22,1
52205,23,91200,RENT,7.0,MEDICAL,A,900000,6.92,0.1,N,2,0,corrupted_MEDICAL,RENT_23,-2
52206,29,60000,RENT,0.0,MEDICAL,A,700000,9.63,0.12,N,6,0,corrupted_MEDICAL,RENT_29,4
52207,28,40000,RENT,4.0,EDUCATION,NA,12000,7.49,0.3,N,8,0,corrupted_EDUCATION,RENT_28,2
52208,41,50000,RENT,8.0,PERSONAL,A,8500,6.03,0.17,N,12,0,corrupted_PERSONAL,RENT_41,4
52209,23,60000,RENT,2.0,EDUCATION,B,1500,12.69,0.03,N,2,0,corrupted_EDUCATION,RENT_23,-10
52210,27,88000,RENT,11.0,HOMEIMPROVEMENT,A,12000,7.88,0.14,N,5,0,corrupted_HOMEIMPROVEMENT,RENT_27,3
52211,37,24000,RENT,4.0,MEDICAL,C,9000,13.16,0.38,N,11,1,corrupted_MEDICAL,RENT_37,6
52212,23,39000,RENT,7.0,HOMEIMPROVEMENT,D,1150000,17.49,0.3,N,4,1,corrupted_HOMEIMPROVEMENT,RENT_23,-7
52213,24,69000,RENT,4.0,VENTURE,NA,6000,7.49,0.09,N,4,0,corrupted_VENTURE,RENT_24,0
52214,29,85000,RENT,3.0,DEBTCONSOLIDATION,C,10000,12.87,0.12,N,10,0,corrupted_DEBTCONSOLIDATION,RENT_29,6
52215,27,51600,RENT,4.0,EDUCATION,NA,1365000,11.36,0.26,N,10,0,corrupted_EDUCATION,RENT_27,0
52216,25,42000,RENT,2.0,MEDICAL,C,540000,12.99,0.13,N,2,0,corrupted_MEDICAL,RENT_25,-8
52217,39,30000,RENT,1.0,HOMEIMPROVEMENT,NA,5000,14.96,0.17,N,11,1,corrupted_HOMEIMPROVEMENT,RENT_39,9
52218,22,66000,RENT,6.0,EDUCATION,A,4000,6.76,0.06,N,3,0,corrupted_EDUCATION,RENT_22,-8
52219,32,73000,RENT,2.0,VENTURE,A,10000,7.29,0.14,N,5,0,corrupted_VENTURE,RENT_32,2
52220,32,61800,RENT,13.0,VENTURE,C,150000,13.99,0.02,N,8,0,corrupted_VENTURE,RENT_32,3
52221,38,55000,RENT,8.0,VENTURE,C,10000,15.96,0.18,N,14,0,corrupted_VENTURE,RENT_38,6
52222,35,110000,RENT,0.0,MEDICAL,A,15000,8.94,0.14,N,9,0,corrupted_MEDICAL,RENT_35,-5
52223,22,50000,RENT,5.0,MEDICAL,B,10000,10.36,0.2,N,2,0,corrupted_MEDICAL,RENT_22,-7
52224,22,57000,RENT,1.0,MEDICAL,C,8000,13.27,0.14,N,3,0,corrupted_MEDICAL,RENT_22,1
52225,27,60612,RENT,11.0,MEDICAL,A,400000,8.9,0.06,N,5,0,corrupted_MEDICAL,RENT_27,2
52226,33,25062,RENT,1.0,EDUCATION,NA,4000,7.49,0.16,N,9,0,corrupted_EDUCATION,RENT_33,4
52227,24,95000,RENT,4.0,EDUCATION,C,800000,15.23,0.08,N,2,0,corrupted_EDUCATION,RENT_24,-7
52228,24,50000,RENT,5.0,MEDICAL,A,10000,6.54,0.2,N,4,0,corrupted_MEDICAL,RENT_24,2
52229,24,96000,RENT,8.0,VENTURE,B,9600,11.99,0.1,N,4,0,corrupted_VENTURE,RENT_24,0
52230,22,36000,RENT,1.0,VENTURE,A,16000,5.42,0.44,N,2,0,corrupted_VENTURE,RENT_22,-2
52231,23,30000,RENT,0.0,VENTURE,NA,6400,8.0,0.21,N,3,0,corrupted_VENTURE,RENT_23,1
52232,31,100000,RENT,4.0,MEDICAL,C,420000,14.79,0.04,N,9,0,corrupted_MEDICAL,RENT_31,6
52233,22,35000,RENT,5.0,PERSONAL,C,350000,13.61,0.1,N,2,0,corrupted_PERSONAL,RENT_22,-7
52234,44,58000,RENT,26.0,VENTURE,A,500000,7.14,0.09,N,13,0,corrupted_VENTURE,RENT_44,11
52235,23,55392,RENT,3.0,MEDICAL,D,6000,15.2,0.11,N,3,1,corrupted_MEDICAL,RENT_23,-10
52236,22,110000,RENT,3.0,MEDICAL,B,920000,11.86,0.08,N,3,0,corrupted_MEDICAL,RENT_22,0
52237,26,14400,RENT,2.0,VENTURE,C,400000,14.79,0.28,N,4,1,corrupted_VENTURE,RENT_26,1
52238,24,72000,RENT,8.0,MEDICAL,C,10000,12.87,0.14,N,2,0,corrupted_MEDICAL,RENT_24,-2
52239,28,55000,RENT,3.0,VENTURE,B,1050000,11.48,0.19,N,5,0,corrupted_VENTURE,RENT_28,3
52240,31,90000,RENT,6.0,MEDICAL,B,1500,10.25,0.02,N,8,0,corrupted_MEDICAL,RENT_31,3
52241,22,50000,RENT,2.0,PERSONAL,NA,12000,8.32,0.24,N,3,0,corrupted_PERSONAL,RENT_22,-5
52242,34,42000,RENT,5.0,MEDICAL,B,4000,10.25,0.1,N,6,0,corrupted_MEDICAL,RENT_34,3
52243,28,100000,RENT,5.0,HOMEIMPROVEMENT,A,15000,7.9,0.15,N,8,0,corrupted_HOMEIMPROVEMENT,RENT_28,2
52244,24,15000,RENT,0.0,MEDICAL,C,6250,15.27,0.4,N,4,1,corrupted_MEDICAL,RENT_24,-4
52245,34,29780,RENT,0.0,MEDICAL,C,1500,12.84,0.05,N,5,0,corrupted_MEDICAL,RENT_34,1
52246,24,69996,RENT,1.0,EDUCATION,NA,1500000,11.89,0.21,N,3,0,corrupted_EDUCATION,RENT_24,-2
52247,22,40800,RENT,7.0,DEBTCONSOLIDATION,C,5500,12.29,0.13,N,2,0,corrupted_DEBTCONSOLIDATION,RENT_22,-1
52248,24,65000,RENT,8.0,VENTURE,NA,6000,8.49,0.09,N,4,0,corrupted_VENTURE,RENT_24,2
52249,32,119604,RENT,0.0,DEBTCONSOLIDATION,A,5000,9.32,0.04,N,10,0,corrupted_DEBTCONSOLIDATION,RENT_32,6
52250,24,33000,RENT,2.0,DEBTCONSOLIDATION,B,2000,10.99,0.06,N,2,0,corrupted_DEBTCONSOLIDATION,RENT_24,-8
52251,43,50000,RENT,2.0,HOMEIMPROVEMENT,B,400000,11.86,0.08,N,16,0,corrupted_HOMEIMPROVEMENT,RENT_43,14
52252,31,45600,RENT,5.0,PERSONAL,C,6000,14.26,0.13,N,8,0,corrupted_PERSONAL,RENT_31,-8
52253,22,97000,RENT,6.0,PERSONAL,C,16800,13.11,0.17,N,2,0,corrupted_PERSONAL,RENT_22,-6
52254,24,20000,RENT,0.0,PERSONAL,A,5000,6.91,0.25,N,4,0,corrupted_PERSONAL,RENT_24,2
52255,21,30000,RENT,0.0,EDUCATION,A,450000,7.66,0.15,N,2,0,corrupted_EDUCATION,RENT_21,-2
52256,25,40000,RENT,2.0,VENTURE,A,10500,7.49,0.25,N,4,0,corrupted_VENTURE,RENT_25,2
52257,28,60000,RENT,4.0,PERSONAL,A,6000,6.62,0.1,N,6,0,corrupted_PERSONAL,RENT_28,2
52258,27,25000,RENT,0.0,HOMEIMPROVEMENT,D,10000,14.96,0.4,N,6,1,corrupted_HOMEIMPROVEMENT,RENT_27,0
52259,31,78305,RENT,3.0,PERSONAL,B,1000000,10.0,0.13,N,8,1,corrupted_PERSONAL,RENT_31,2
52260,24,60000,RENT,8.0,EDUCATION,B,7000,9.91,0.12,N,2,0,corrupted_EDUCATION,RENT_24,-6
52261,22,80000,RENT,6.0,MEDICAL,A,6000,6.62,0.07,N,4,0,corrupted_MEDICAL,RENT_22,2
52262,22,60200,RENT,4.0,EDUCATION,A,8000,7.49,0.13,N,2,0,corrupted_EDUCATION,RENT_22,-2
52263,28,73000,RENT,3.0,EDUCATION,D,18000,15.37,0.25,N,7,1,corrupted_EDUCATION,RENT_28,5
52264,25,61100,RENT,1.0,EDUCATION,NA,15000,12.53,0.25,N,2,0,corrupted_EDUCATION,RENT_25,-5
52265,22,90000,RENT,6.0,DEBTCONSOLIDATION,A,8000,6.03,0.09,N,3,0,corrupted_DEBTCONSOLIDATION,RENT_22,1
52266,30,95000,RENT,4.0,EDUCATION,D,25000,15.65,0.26,N,8,0,corrupted_EDUCATION,RENT_30,5
52267,24,50000,RENT,0.0,VENTURE,D,700000,17.27,0.14,N,2,0,corrupted_VENTURE,RENT_24,-6
52268,22,75000,RENT,6.0,EDUCATION,B,700000,11.71,0.09,N,3,0,corrupted_EDUCATION,RENT_22,1
52269,29,140000,RENT,13.0,MEDICAL,B,24100,11.83,0.17,N,6,0,corrupted_MEDICAL,RENT_29,3
52270,35,75573,RENT,9.0,HOMEIMPROVEMENT,B,24250,9.88,0.32,N,5,0,corrupted_HOMEIMPROVEMENT,RENT_35,-1
52271,31,73000,RENT,14.0,PERSONAL,B,5600,11.89,0.08,N,9,0,corrupted_PERSONAL,RENT_31,4
52272,26,130000,RENT,4.0,HOMEIMPROVEMENT,B,1450000,10.0,0.11,N,4,0,corrupted_HOMEIMPROVEMENT,RENT_26,-5
52273,27,72000,RENT,3.0,DEBTCONSOLIDATION,A,460000,7.9,0.07,N,10,0,corrupted_DEBTCONSOLIDATION,RENT_27,6
52274,27,75000,RENT,4.0,MEDICAL,B,1260000,11.83,0.18,N,7,0,corrupted_MEDICAL,RENT_27,-3
52275,25,61200,RENT,9.0,MEDICAL,B,20000,11.71,0.29,N,2,1,corrupted_MEDICAL,RENT_25,-5
52276,27,50000,RENT,2.0,DEBTCONSOLIDATION,NA,3600,14.35,0.07,N,10,0,corrupted_DEBTCONSOLIDATION,RENT_27,8
52277,27,80000,RENT,11.0,MEDICAL,B,18000,10.99,0.23,N,5,0,corrupted_MEDICAL,RENT_27,-5
52278,28,42000,RENT,7.0,MEDICAL,A,5000,7.88,0.12,N,7,0,corrupted_MEDICAL,RENT_28,2
52279,26,90000,RENT,4.0,PERSONAL,C,21000,12.61,0.23,N,3,0,corrupted_PERSONAL,RENT_26,-4
52280,32,78000,RENT,17.0,VENTURE,A,4500,7.49,0.06,N,10,0,corrupted_VENTURE,RENT_32,7
52281,23,95000,RENT,4.0,DEBTCONSOLIDATION,B,12000,10.65,0.13,N,3,0,corrupted_DEBTCONSOLIDATION,RENT_23,-7
52282,29,60000,RENT,11.0,PERSONAL,NA,14000,10.65,0.23,N,5,0,corrupted_PERSONAL,RENT_29,2
52283,21,30988,RENT,0.0,PERSONAL,D,2400,16.29,0.08,N,3,1,corrupted_PERSONAL,RENT_21,-2
