id,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status,interest_rate_tier
55144,45,90000,RENT,3.0,VENTURE,C,16000,13.22,0.18,Y,13,0,Medium Rate
55145,33,95000,RENT,0.0,HOMEIMPROVEMENT,B,12000,10.99,0.13,N,7,0,Medium Rate
55146,27,61000,MORTGAGE,3.0,PERSONAL,D,15000,14.59,0.25,N,10,0,Medium Rate
55147,25,46000,RENT,1.0,DEBTCONSOLIDATION,A,11000,9.32,0.24,N,2,0,Low Rate
55148,28,70000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,4400,7.88,0.06,N,9,0,Low Rate
55149,24,27996,MORTGAGE,4.0,PERSONAL,D,5000,15.21,0.18,Y,2,1,Medium Rate
55150,27,63000,MORTGAGE,11.0,MEDICAL,A,3600,8.0,0.06,N,8,0,Low Rate
55151,28,60000,MORTGAGE,7.0,MEDICAL,A,9000,6.91,0.15,N,6,0,Low Rate
55152,27,39996,RENT,1.0,MEDICAL,C,4800,12.73,0.12,Y,7,0,Medium Rate
55153,27,92004,RENT,11.0,VENTURE,B,3000,10.38,0.03,N,6,0,Medium Rate
55154,24,43200,MORTGAGE,8.0,PERSONAL,D,10000,16.77,0.23,Y,2,0,Medium Rate
55155,23,50000,RENT,5.0,PERSONAL,B,12000,10.37,0.24,N,4,0,Medium Rate
55156,26,35496,RENT,3.0,VENTURE,A,5400,8.9,0.15,N,3,0,Low Rate
55157,25,53000,RENT,3.0,DEBTCONSOLIDATION,C,1200,13.23,0.02,Y,3,0,Medium Rate
55158,24,40000,RENT,5.0,DEBTCONSOLIDATION,B,4200,12.42,0.1,N,2,0,Medium Rate
55159,35,45000,MORTGAGE,1.0,HOMEIMPROVEMENT,B,5500,7.88,0.12,N,10,0,Low Rate
55160,22,42000,OWN,4.0,EDUCATION,D,2500,15.62,0.06,Y,2,0,Medium Rate
55161,44,72000,MORTGAGE,14.0,HOMEIMPROVEMENT,A,3600,7.4,0.05,N,16,0,Low Rate
55162,31,30000,RENT,2.0,PERSONAL,D,10000,14.46,0.33,Y,8,1,Medium Rate
55163,23,32000,RENT,2.0,HOMEIMPROVEMENT,C,7000,13.79,0.22,N,3,1,Medium Rate
55164,30,160000,MORTGAGE,14.0,PERSONAL,B,24000,10.75,0.14,N,9,0,Medium Rate
55165,23,80000,MORTGAGE,7.0,PERSONAL,B,6500,9.91,0.08,N,2,0,Low Rate
55166,24,55000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,20000,11.71,0.36,N,3,0,Medium Rate
55167,22,34000,RENT,5.0,PERSONAL,B,3000,10.36,0.09,N,3,1,Medium Rate
55168,31,30000,RENT,0.0,DEBTCONSOLIDATION,B,5000,12.69,0.17,N,8,0,Medium Rate
55169,22,24449,RENT,2.0,VENTURE,B,1800,11.89,0.07,N,4,0,Medium Rate
55170,22,70000,MORTGAGE,5.0,EDUCATION,B,6000,10.36,0.09,N,2,0,Medium Rate
55171,32,86500,MORTGAGE,4.0,DEBTCONSOLIDATION,A,9000,7.14,0.11,N,8,0,Low Rate
55172,33,123000,MORTGAGE,15.0,MEDICAL,B,19000,9.25,0.15,N,9,0,Low Rate
55173,23,96000,MORTGAGE,7.0,EDUCATION,A,24000,7.88,0.25,N,3,0,Low Rate
55174,37,78000,MORTGAGE,2.0,HOMEIMPROVEMENT,D,30000,17.27,0.38,N,11,1,Medium Rate
55175,25,23196,MORTGAGE,0.0,HOMEIMPROVEMENT,B,7500,11.89,0.32,N,4,0,Medium Rate
55176,23,45000,RENT,0.0,DEBTCONSOLIDATION,B,9000,11.48,0.2,N,4,0,Medium Rate
55177,40,65000,MORTGAGE,2.0,EDUCATION,B,4000,10.99,0.06,N,11,0,Medium Rate
55178,29,120000,MORTGAGE,13.0,MEDICAL,C,15000,13.49,0.13,N,8,0,Medium Rate
55179,26,46852,MORTGAGE,3.0,HOMEIMPROVEMENT,A,6800,6.99,0.15,N,3,0,Low Rate
55180,25,52000,RENT,2.0,DEBTCONSOLIDATION,B,6000,11.46,0.12,N,3,1,Medium Rate
55181,23,40000,MORTGAGE,7.0,EDUCATION,A,4000,6.39,0.1,N,3,0,Low Rate
55182,24,30000,RENT,3.0,MEDICAL,A,8000,7.29,0.26,N,3,1,Low Rate
55183,38,52000,MORTGAGE,3.0,VENTURE,B,12250,11.36,0.23,N,13,0,Medium Rate
55184,22,55000,RENT,2.0,PERSONAL,B,6000,10.37,0.11,N,2,0,Medium Rate
55185,47,50000,RENT,3.0,PERSONAL,A,10000,6.62,0.2,N,17,0,Low Rate
55186,29,26400,RENT,3.0,PERSONAL,A,6000,6.92,0.23,N,9,0,Low Rate
55187,23,54000,MORTGAGE,7.0,PERSONAL,A,10000,7.29,0.19,N,4,0,Low Rate
55188,26,43000,RENT,3.0,EDUCATION,B,10000,9.91,0.23,N,4,0,Low Rate
55189,31,84000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,14000,11.99,0.17,N,10,0,Medium Rate
55190,27,18996,RENT,0.0,HOMEIMPROVEMENT,D,6000,15.95,0.32,Y,5,1,Medium Rate
55191,23,44000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,7750,8.59,0.17,N,4,0,Low Rate
55192,24,45000,RENT,4.0,DEBTCONSOLIDATION,B,8000,10.37,0.18,N,3,0,Medium Rate
55193,29,40000,RENT,0.0,PERSONAL,D,7500,14.54,0.19,Y,8,1,Medium Rate
55194,25,74700,RENT,0.0,HOMEIMPROVEMENT,D,21000,14.11,0.29,Y,2,1,Medium Rate
55195,26,30000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,9250,10.99,0.32,N,2,1,Medium Rate
55196,41,48996,RENT,5.0,MEDICAL,A,12000,7.29,0.24,N,17,0,Low Rate
55197,21,31970,RENT,1.0,VENTURE,C,4750,13.85,0.15,N,2,0,Medium Rate
55198,36,75000,RENT,4.0,HOMEIMPROVEMENT,B,10000,10.99,0.13,N,13,0,Medium Rate
55199,31,70000,MORTGAGE,6.0,VENTURE,A,6000,7.49,0.09,N,9,0,Low Rate
55200,36,95000,MORTGAGE,16.0,EDUCATION,A,4000,7.49,0.04,N,15,0,Low Rate
55201,28,30000,RENT,2.0,MEDICAL,A,10000,7.51,0.33,N,10,1,Low Rate
55202,24,31200,RENT,4.0,PERSONAL,B,2725,9.63,0.09,N,4,0,Low Rate
55203,26,68000,MORTGAGE,7.0,PERSONAL,B,16000,10.0,0.24,N,4,0,Medium Rate
55204,39,70000,MORTGAGE,1.0,MEDICAL,C,3000,13.49,0.04,Y,14,0,Medium Rate
55205,26,58000,RENT,0.0,HOMEIMPROVEMENT,C,4000,13.98,0.07,N,3,0,Medium Rate
55206,27,50000,RENT,2.0,HOMEIMPROVEMENT,A,4000,5.42,0.08,N,9,0,Low Rate
55207,28,36000,RENT,3.0,VENTURE,C,18500,11.78,0.49,N,10,1,Medium Rate
55208,29,95000,RENT,4.0,EDUCATION,A,7500,7.74,0.08,N,10,0,Low Rate
55209,28,126000,RENT,11.0,HOMEIMPROVEMENT,A,3000,7.12,0.02,N,8,0,Low Rate
55210,30,75000,RENT,4.0,HOMEIMPROVEMENT,B,11650,11.99,0.16,N,8,0,Medium Rate
55211,25,45000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,6000,6.17,0.13,N,3,0,Low Rate
55212,23,55000,RENT,7.0,EDUCATION,C,4200,14.27,0.08,Y,3,0,Medium Rate
55213,35,70000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,6000,13.11,0.09,Y,10,0,Medium Rate
55214,24,72000,RENT,3.0,EDUCATION,A,6000,6.76,0.08,N,3,0,Low Rate
55215,25,75000,OWN,3.0,HOMEIMPROVEMENT,B,12000,10.38,0.16,N,4,0,Medium Rate
55216,25,49270,RENT,9.0,HOMEIMPROVEMENT,C,10000,13.22,0.2,Y,4,1,Medium Rate
55217,26,45000,RENT,5.0,MEDICAL,C,15000,13.98,0.33,N,2,1,Medium Rate
55218,26,50000,RENT,2.0,VENTURE,A,3000,7.49,0.06,N,3,0,Low Rate
55219,24,40000,RENT,0.0,PERSONAL,C,4000,13.43,0.1,N,2,0,Medium Rate
55220,24,38000,MORTGAGE,1.0,VENTURE,B,10000,10.99,0.26,N,3,0,Medium Rate
55221,29,65000,RENT,3.0,PERSONAL,B,10000,10.37,0.15,N,5,0,Medium Rate
55222,27,60000,RENT,1.0,PERSONAL,C,12000,12.87,0.2,Y,10,0,Medium Rate
55223,25,37200,RENT,0.0,DEBTCONSOLIDATION,A,7000,7.9,0.19,N,3,0,Low Rate
55224,22,65000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,9000,5.79,0.14,N,3,0,Low Rate
55225,22,30000,MORTGAGE,5.0,EDUCATION,C,1000,13.49,0.03,Y,4,0,Medium Rate
55226,23,48000,MORTGAGE,8.0,EDUCATION,B,5000,9.99,0.1,N,4,0,Low Rate
55227,26,70000,RENT,0.0,MEDICAL,A,10000,7.14,0.14,N,2,0,Low Rate
55228,24,90000,OWN,7.0,PERSONAL,B,12000,10.99,0.13,N,3,0,Medium Rate
55229,24,74984,RENT,2.0,DEBTCONSOLIDATION,C,13500,14.27,0.18,N,4,0,Medium Rate
55230,27,59000,RENT,2.0,HOMEIMPROVEMENT,D,12000,15.99,0.2,Y,7,1,Medium Rate
55231,31,29000,RENT,2.0,VENTURE,D,4000,14.84,0.14,N,5,1,Medium Rate
55232,22,49400,RENT,0.0,PERSONAL,A,15000,6.54,0.31,N,3,1,Low Rate
55233,24,37200,RENT,6.0,DEBTCONSOLIDATION,C,5000,13.49,0.13,Y,3,0,Medium Rate
55234,32,58800,MORTGAGE,16.0,PERSONAL,B,3500,10.37,0.06,N,6,0,Medium Rate
55235,43,75000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,12000,9.91,0.16,N,13,0,Low Rate
55236,32,43000,RENT,12.0,DEBTCONSOLIDATION,A,10000,9.32,0.23,N,7,0,Low Rate
55237,24,90000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,6000,6.03,0.07,N,3,0,Low Rate
55238,31,50000,RENT,4.0,HOMEIMPROVEMENT,B,3600,11.86,0.07,N,10,0,Medium Rate
55239,24,60000,RENT,2.0,VENTURE,A,8500,6.92,0.14,N,2,0,Low Rate
55240,25,157500,RENT,1.0,VENTURE,B,12000,12.69,0.07,N,2,0,Medium Rate
55241,21,30000,RENT,0.0,VENTURE,C,5000,14.65,0.17,N,4,0,Medium Rate
55242,25,120000,OWN,1.0,MEDICAL,B,6000,11.89,0.05,N,2,0,Medium Rate
55243,33,72100,RENT,0.0,PERSONAL,C,6000,14.65,0.08,Y,10,0,Medium Rate
55244,23,75000,MORTGAGE,7.0,MEDICAL,A,6000,6.03,0.08,N,4,0,Low Rate
55245,43,60000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,6000,7.14,0.1,N,17,0,Low Rate
55246,23,48000,RENT,1.0,DEBTCONSOLIDATION,B,1300,10.65,0.03,N,3,0,Medium Rate
55247,54,200004,MORTGAGE,19.0,PERSONAL,B,4000,10.59,0.02,N,19,0,Medium Rate
55248,39,92200,RENT,7.0,VENTURE,E,16000,16.35,0.17,N,13,0,Medium Rate
55249,22,35000,RENT,0.0,VENTURE,B,3200,10.37,0.09,N,4,0,Medium Rate
55250,26,80004,RENT,3.0,EDUCATION,D,7150,16.77,0.09,Y,3,0,Medium Rate
55251,23,65000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,7000,6.99,0.11,N,4,0,Low Rate
55252,46,52000,MORTGAGE,31.0,VENTURE,B,10000,9.91,0.19,N,16,0,Low Rate
55253,29,60000,MORTGAGE,2.0,EDUCATION,C,5000,14.79,0.08,Y,9,0,Medium Rate
55254,22,83000,RENT,6.0,DEBTCONSOLIDATION,B,7500,11.12,0.09,N,2,0,Medium Rate
55255,23,30000,RENT,1.0,PERSONAL,D,6000,15.05,0.2,N,3,1,Medium Rate
55256,29,61838,MORTGAGE,13.0,EDUCATION,A,10675,6.62,0.16,N,9,0,Low Rate
55257,22,60000,RENT,6.0,DEBTCONSOLIDATION,A,11500,7.88,0.19,N,3,0,Low Rate
55258,26,110000,MORTGAGE,10.0,VENTURE,A,12000,6.54,0.11,N,3,0,Low Rate
55259,23,43000,MORTGAGE,5.0,EDUCATION,B,8800,10.59,0.2,N,3,0,Medium Rate
55260,21,27040,RENT,0.0,VENTURE,B,3500,9.62,0.13,N,2,0,Low Rate
55261,24,50000,RENT,2.0,PERSONAL,B,6000,10.59,0.12,N,3,0,Medium Rate
55262,22,84000,RENT,2.0,VENTURE,B,10000,11.11,0.12,N,3,0,Medium Rate
55263,22,31200,RENT,6.0,PERSONAL,C,3500,14.35,0.11,Y,4,0,Medium Rate
55264,26,70000,MORTGAGE,10.0,VENTURE,A,3000,7.88,0.04,N,4,0,Low Rate
55265,27,125000,MORTGAGE,5.0,HOMEIMPROVEMENT,F,12000,19.13,0.1,Y,8,0,Medium Rate
55266,26,120000,RENT,3.0,VENTURE,B,5000,10.74,0.04,N,4,0,Medium Rate
55267,21,25200,RENT,5.0,MEDICAL,D,4000,16.49,0.16,Y,2,1,Medium Rate
55268,30,84000,RENT,5.0,EDUCATION,B,15000,12.18,0.18,N,5,0,Medium Rate
55269,23,44000,RENT,0.0,EDUCATION,A,5500,7.88,0.13,N,4,0,Low Rate
55270,26,30000,RENT,4.0,MEDICAL,B,7500,11.83,0.25,N,2,0,Medium Rate
55271,42,60000,OWN,0.0,PERSONAL,D,12000,15.21,0.2,Y,14,0,Medium Rate
55272,30,170000,MORTGAGE,6.0,MEDICAL,B,20000,11.11,0.12,N,8,0,Medium Rate
55273,28,90000,RENT,2.0,MEDICAL,B,5000,9.99,0.06,N,6,0,Low Rate
55274,21,57200,MORTGAGE,2.0,DEBTCONSOLIDATION,C,4000,13.11,0.07,Y,3,0,Medium Rate
55275,26,24000,RENT,0.0,MEDICAL,C,2400,13.49,0.1,Y,2,0,Medium Rate
55276,24,35000,OWN,2.0,PERSONAL,A,10000,8.94,0.29,N,3,0,Low Rate
55277,24,40000,MORTGAGE,6.0,VENTURE,E,15000,16.63,0.38,Y,3,0,Medium Rate
55278,22,50000,RENT,2.0,VENTURE,A,8000,7.29,0.16,N,2,0,Low Rate
55279,32,85000,MORTGAGE,16.0,PERSONAL,A,10000,5.42,0.12,N,6,0,Low Rate
55280,47,64000,RENT,21.0,HOMEIMPROVEMENT,A,6000,6.03,0.09,N,13,0,Low Rate
55281,25,40000,RENT,9.0,EDUCATION,A,1000,6.39,0.03,N,4,0,Low Rate
55282,27,40000,MORTGAGE,11.0,EDUCATION,A,3000,6.54,0.07,N,7,0,Low Rate
55283,29,65000,MORTGAGE,13.0,MEDICAL,A,7000,7.51,0.11,N,10,0,Low Rate
55284,23,30000,RENT,3.0,VENTURE,B,5000,11.71,0.17,N,3,1,Medium Rate
55285,24,40000,RENT,2.0,EDUCATION,B,3000,10.25,0.07,N,3,0,Medium Rate
55286,28,52000,RENT,0.0,VENTURE,C,12000,13.85,0.23,Y,7,0,Medium Rate
55287,27,70000,MORTGAGE,8.0,PERSONAL,D,16000,14.61,0.23,N,7,0,Medium Rate
55288,23,61836,RENT,0.0,DEBTCONSOLIDATION,E,10000,17.93,0.16,Y,4,1,Medium Rate
55289,45,40000,RENT,8.0,VENTURE,B,6000,10.65,0.15,N,13,0,Medium Rate
55290,24,62000,MORTGAGE,9.0,VENTURE,A,15150,6.99,0.24,N,2,0,Low Rate
55291,22,39996,RENT,3.0,VENTURE,A,10000,5.79,0.25,N,3,0,Low Rate
55292,28,65000,RENT,4.0,HOMEIMPROVEMENT,C,1000,14.27,0.02,Y,8,0,Medium Rate
55293,27,60000,MORTGAGE,8.0,PERSONAL,A,9800,5.42,0.16,N,6,0,Low Rate
55294,25,75000,RENT,9.0,EDUCATION,B,12000,10.99,0.16,N,3,0,Medium Rate
55295,28,24000,RENT,0.0,HOMEIMPROVEMENT,C,4000,14.27,0.17,Y,8,1,Medium Rate
55296,28,48879,RENT,4.0,PERSONAL,B,5000,12.42,0.1,N,9,0,Medium Rate
55297,23,80000,RENT,7.0,PERSONAL,A,5000,6.91,0.06,N,4,0,Low Rate
55298,28,50000,RENT,0.0,PERSONAL,C,12000,13.48,0.24,N,7,0,Medium Rate
55299,23,38220,MORTGAGE,7.0,MEDICAL,B,14400,10.99,0.4,N,4,0,Medium Rate
55300,27,30000,RENT,5.0,EDUCATION,D,6600,14.54,0.22,Y,10,0,Medium Rate
55301,22,55000,RENT,6.0,MEDICAL,B,5000,9.91,0.09,N,2,0,Low Rate
55302,30,36000,RENT,3.0,VENTURE,B,10000,10.65,0.28,N,9,0,Medium Rate
55303,27,90000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,10000,10.62,0.11,N,7,0,Medium Rate
55304,22,50000,MORTGAGE,6.0,MEDICAL,A,10000,7.9,0.2,N,2,0,Low Rate
55305,22,30000,RENT,4.0,HOMEIMPROVEMENT,B,5500,10.99,0.18,N,4,1,Medium Rate
55306,52,85000,RENT,3.0,PERSONAL,A,5600,8.49,0.07,N,25,0,Low Rate
55307,27,33192,RENT,2.0,EDUCATION,B,3200,11.11,0.1,N,6,0,Medium Rate
55308,24,90000,MORTGAGE,0.0,EDUCATION,A,10000,7.51,0.11,N,2,0,Low Rate
55309,22,85000,MORTGAGE,6.0,EDUCATION,A,12000,5.42,0.14,N,4,0,Low Rate
55310,44,35000,MORTGAGE,2.0,MEDICAL,D,4000,16.29,0.11,N,11,1,Medium Rate
55311,36,80000,MORTGAGE,1.0,PERSONAL,B,15000,11.36,0.19,N,12,0,Medium Rate
55312,28,29000,RENT,0.0,PERSONAL,B,4000,11.14,0.14,N,8,1,Medium Rate
55313,28,59160,MORTGAGE,4.0,EDUCATION,E,17600,16.35,0.29,N,6,0,Medium Rate
55314,25,120000,MORTGAGE,3.0,VENTURE,A,23000,8.94,0.19,N,3,0,Low Rate
55315,24,46000,RENT,0.0,MEDICAL,C,10000,13.11,0.22,N,2,0,Medium Rate
55316,32,62900,RENT,2.0,MEDICAL,A,2800,6.54,0.04,N,10,1,Low Rate
55317,24,30000,RENT,3.0,DEBTCONSOLIDATION,B,5000,10.65,0.17,N,4,1,Medium Rate
55318,27,40992,MORTGAGE,7.0,MEDICAL,B,5000,10.99,0.12,N,6,0,Medium Rate
55319,40,90000,RENT,1.0,MEDICAL,B,10000,11.86,0.11,N,12,0,Medium Rate
55320,25,65000,MORTGAGE,0.0,EDUCATION,A,15000,6.17,0.23,N,4,0,Low Rate
55321,23,72000,MORTGAGE,2.0,MEDICAL,A,5000,6.03,0.07,N,2,0,Low Rate
55322,23,45000,OWN,0.0,EDUCATION,A,10000,8.59,0.22,N,3,0,Low Rate
55323,31,50402,MORTGAGE,4.0,HOMEIMPROVEMENT,C,2500,13.22,0.05,Y,8,0,Medium Rate
55324,30,60000,RENT,16.0,MEDICAL,A,9600,7.88,0.16,N,6,0,Low Rate
55325,44,34000,RENT,0.0,PERSONAL,D,14125,14.74,0.37,N,11,1,Medium Rate
55326,24,56100,RENT,7.0,MEDICAL,D,20000,16.49,0.3,Y,4,1,Medium Rate
55327,23,48000,MORTGAGE,0.0,EDUCATION,A,4800,6.62,0.1,N,2,0,Low Rate
55328,26,65000,RENT,6.0,VENTURE,B,6000,8.88,0.09,N,3,0,Low Rate
55329,23,80004,MORTGAGE,7.0,EDUCATION,A,3600,6.39,0.04,N,4,0,Low Rate
55330,46,110000,RENT,8.0,PERSONAL,C,6500,12.73,0.06,Y,16,0,Medium Rate
55331,33,57000,RENT,8.0,HOMEIMPROVEMENT,A,9500,7.14,0.16,N,9,0,Low Rate
55332,23,60000,MORTGAGE,2.0,VENTURE,B,12000,11.12,0.2,N,3,0,Medium Rate
55333,25,50000,MORTGAGE,9.0,MEDICAL,A,5000,7.88,0.1,N,2,0,Low Rate
55334,24,45150,RENT,1.0,VENTURE,C,15000,13.16,0.33,N,2,1,Medium Rate
55335,22,55200,RENT,0.0,PERSONAL,A,4000,6.76,0.07,N,2,0,Low Rate
55336,27,110000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,12000,7.49,0.11,N,9,0,Low Rate
55337,22,54000,RENT,5.0,EDUCATION,B,12000,9.62,0.22,N,2,0,Low Rate
55338,30,54000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,6000,8.0,0.11,N,10,0,Low Rate
55339,24,60000,RENT,3.0,PERSONAL,B,7000,9.99,0.12,N,4,0,Low Rate
55340,24,40000,MORTGAGE,3.0,PERSONAL,B,12000,9.88,0.3,N,3,0,Low Rate
55341,27,105000,MORTGAGE,11.0,VENTURE,C,7500,11.03,0.07,Y,7,0,Medium Rate
55342,23,102000,MORTGAGE,7.0,EDUCATION,B,15000,10.25,0.15,N,2,0,Medium Rate
55343,30,85000,MORTGAGE,6.0,PERSONAL,A,5000,7.51,0.06,N,7,0,Low Rate
55344,25,30000,RENT,4.0,MEDICAL,B,5000,10.0,0.17,N,4,0,Medium Rate
55345,33,30000,RENT,2.0,HOMEIMPROVEMENT,A,6000,7.51,0.2,N,6,1,Low Rate
55346,27,100000,RENT,1.0,HOMEIMPROVEMENT,C,5000,13.57,0.05,Y,7,0,Medium Rate
55347,23,18720,RENT,2.0,HOMEIMPROVEMENT,D,6000,14.84,0.32,N,4,1,Medium Rate
55348,30,51000,RENT,9.0,MEDICAL,B,6000,12.69,0.12,N,6,0,Medium Rate
55349,32,48000,MORTGAGE,16.0,PERSONAL,B,6000,10.59,0.13,N,10,0,Medium Rate
55350,21,40000,RENT,5.0,MEDICAL,A,6000,7.51,0.15,N,2,0,Low Rate
55351,37,88000,RENT,3.0,HOMEIMPROVEMENT,B,6000,10.65,0.07,N,16,0,Medium Rate
55352,32,24000,RENT,2.0,DEBTCONSOLIDATION,A,4000,7.75,0.17,N,5,1,Low Rate
55353,22,65000,RENT,6.0,MEDICAL,B,10000,10.39,0.15,N,4,0,Medium Rate
55354,25,42000,RENT,2.0,MEDICAL,C,6000,13.61,0.14,N,4,0,Medium Rate
55355,24,58000,MORTGAGE,0.0,MEDICAL,A,13000,6.62,0.23,N,4,0,Low Rate
55356,22,33996,RENT,0.0,MEDICAL,C,9600,13.49,0.28,N,3,1,Medium Rate
55357,36,44000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,17000,8.9,0.39,N,11,1,Low Rate
55358,23,90000,MORTGAGE,6.0,EDUCATION,A,16000,6.03,0.18,N,4,0,Low Rate
55359,22,35000,OWN,3.0,VENTURE,A,3600,7.68,0.1,N,3,0,Low Rate
55360,31,28800,RENT,4.0,PERSONAL,A,5000,6.91,0.17,N,8,0,Low Rate
55361,36,31000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,6000,8.9,0.19,N,17,0,Low Rate
55362,36,45996,RENT,2.0,VENTURE,E,15000,16.0,0.33,Y,12,1,Medium Rate
55363,32,55000,MORTGAGE,3.0,PERSONAL,C,3525,14.27,0.07,Y,8,0,Medium Rate
55364,36,78000,MORTGAGE,4.0,EDUCATION,A,6000,7.14,0.08,N,13,0,Low Rate
55365,25,59548,MORTGAGE,9.0,HOMEIMPROVEMENT,C,5000,11.72,0.09,N,4,0,Medium Rate
55366,24,39000,RENT,2.0,HOMEIMPROVEMENT,B,10000,12.18,0.26,N,2,1,Medium Rate
55367,25,40000,RENT,5.0,MEDICAL,B,1600,11.86,0.04,N,2,0,Medium Rate
55368,28,28800,RENT,1.0,EDUCATION,C,6400,12.84,0.23,Y,9,0,Medium Rate
55369,22,65000,RENT,5.0,EDUCATION,A,7000,9.32,0.11,N,4,0,Low Rate
55370,25,42000,RENT,0.0,DEBTCONSOLIDATION,C,10000,13.49,0.24,Y,3,0,Medium Rate
55371,27,85000,RENT,7.0,DEBTCONSOLIDATION,B,15000,12.21,0.18,N,5,0,Medium Rate
55372,25,54400,MORTGAGE,3.0,HOMEIMPROVEMENT,A,6000,7.14,0.11,N,2,0,Low Rate
55373,22,62000,RENT,5.0,MEDICAL,B,7200,11.71,0.12,N,2,0,Medium Rate
55374,21,65253,RENT,4.0,PERSONAL,D,25000,15.21,0.38,Y,4,0,Medium Rate
55375,24,37000,RENT,4.0,MEDICAL,B,3000,11.12,0.08,N,4,0,Medium Rate
55376,27,84000,MORTGAGE,11.0,DEBTCONSOLIDATION,A,14700,7.49,0.18,N,7,0,Low Rate
55377,24,90000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,8000,9.32,0.09,N,2,0,Low Rate
55378,22,35004,OWN,2.0,PERSONAL,B,2400,11.12,0.07,N,2,0,Medium Rate
55379,28,64000,MORTGAGE,13.0,EDUCATION,A,8000,6.54,0.13,N,10,0,Low Rate
55380,27,60000,MORTGAGE,11.0,MEDICAL,C,14000,12.73,0.23,Y,7,0,Medium Rate
55381,36,54000,MORTGAGE,20.0,MEDICAL,C,7500,12.61,0.14,Y,11,1,Medium Rate
55382,23,95000,RENT,1.0,VENTURE,A,5000,9.63,0.05,N,3,0,Low Rate
55383,25,29000,RENT,4.0,HOMEIMPROVEMENT,C,7000,13.98,0.24,N,3,1,Medium Rate
55384,36,50000,RENT,3.0,EDUCATION,A,2500,6.92,0.05,N,11,0,Low Rate
55385,32,40000,MORTGAGE,16.0,MEDICAL,B,18000,9.91,0.44,N,6,0,Low Rate
55386,22,100000,MORTGAGE,1.0,EDUCATION,C,12000,13.22,0.12,Y,3,0,Medium Rate
55387,27,170000,RENT,0.0,DEBTCONSOLIDATION,A,20000,7.49,0.12,N,7,0,Low Rate
55388,36,60000,OWN,8.0,MEDICAL,C,21000,13.92,0.37,N,14,0,Medium Rate
55389,24,45000,RENT,4.0,MEDICAL,B,6000,11.49,0.13,N,3,0,Medium Rate
55390,29,62000,RENT,0.0,HOMEIMPROVEMENT,C,8000,14.65,0.13,Y,8,0,Medium Rate
55391,30,95000,MORTGAGE,14.0,HOMEIMPROVEMENT,B,2500,11.49,0.03,N,8,0,Medium Rate
55392,32,39184,MORTGAGE,5.0,MEDICAL,B,6000,11.99,0.15,N,6,0,Medium Rate
55393,23,60000,RENT,3.0,MEDICAL,C,14000,11.03,0.23,Y,4,0,Medium Rate
55394,32,45000,RENT,4.0,MEDICAL,A,3000,5.42,0.07,N,7,0,Low Rate
55395,25,45000,OWN,9.0,PERSONAL,A,3000,7.05,0.07,N,3,0,Low Rate
55396,26,134000,RENT,9.0,VENTURE,D,25000,16.02,0.19,Y,4,0,Medium Rate
55397,23,60000,MORTGAGE,7.0,EDUCATION,A,3600,7.29,0.06,N,2,0,Low Rate
55398,23,90000,RENT,7.0,PERSONAL,D,15000,14.42,0.17,Y,3,0,Medium Rate
55399,25,100000,MORTGAGE,0.0,MEDICAL,C,20000,13.22,0.2,N,4,0,Medium Rate
55400,23,50000,MORTGAGE,5.0,MEDICAL,B,5000,11.12,0.1,N,4,0,Medium Rate
55401,23,65000,MORTGAGE,0.0,MEDICAL,C,6000,13.92,0.09,N,4,0,Medium Rate
55402,24,45000,OWN,0.0,EDUCATION,C,6000,14.26,0.13,Y,3,0,Medium Rate
55403,31,36000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,6000,5.42,0.17,N,7,0,Low Rate
55404,24,54000,MORTGAGE,8.0,MEDICAL,A,10000,7.66,0.19,N,3,0,Low Rate
55405,23,54000,RENT,7.0,PERSONAL,B,13000,10.99,0.24,N,4,0,Medium Rate
55406,22,30000,RENT,2.0,MEDICAL,A,7200,7.51,0.23,N,2,0,Low Rate
55407,34,75000,MORTGAGE,2.0,DEBTCONSOLIDATION,D,12000,16.49,0.16,Y,8,1,Medium Rate
55408,27,30000,RENT,4.0,PERSONAL,B,10000,10.74,0.33,N,10,1,Medium Rate
